76,http://purl.obolibrary.org/obo/NCBITaxon_32046
77,http://purl.obolibrary.org/obo/NCBITaxon_89184
78,http://purl.obolibrary.org/obo/NCBITaxon_9646
79,http://purl.obolibrary.org/obo/NCBITaxon_185542
80,http://purl.obolibrary.org/obo/NCBITaxon_48106
81,http://purl.obolibrary.org/obo/NCBITaxon_1423
82,http://purl.obolibrary.org/obo/NCBITaxon_1902
83,http://purl.obolibrary.org/obo/NCBITaxon_119829
84,http://purl.obolibrary.org/obo/NCBITaxon_69077
85,http://purl.obolibrary.org/obo/NCBITaxon_247501
86,http://purl.obolibrary.org/obo/NCBITaxon_9668
87,http://purl.obolibrary.org/obo/NCBITaxon_105599
88,http://purl.obolibrary.org/obo/NCBITaxon_103353
89,http://purl.obolibrary.org/obo/NCBITaxon_754096
90,http://purl.obolibrary.org/obo/NCBITaxon_3603
91,http://purl.obolibrary.org/obo/NCBITaxon_226012
92,http://purl.obolibrary.org/obo/NCBITaxon_7160
93,http://purl.obolibrary.org/obo/NCBITaxon_296034
94,http://purl.obolibrary.org/obo/NCBITaxon_1471
95,http://purl.obolibrary.org/obo/NCBITaxon_6669
96,http://purl.obolibrary.org/obo/NCBITaxon_35525
97,http://purl.obolibrary.org/obo/NCBITaxon_3649
98,http://purl.obolibrary.org/obo/NCBITaxon_8355
99,http://purl.obolibrary.org/obo/NCBITaxon_295237
100,http://purl.obolibrary.org/obo/NCBITaxon_458501
101,http://purl.obolibrary.org/obo/NCBITaxon_38833
102,http://purl.obolibrary.org/obo/NCBITaxon_62890
103,http://purl.obolibrary.org/obo/NCBITaxon_1773
104,http://purl.obolibrary.org/obo/NCBITaxon_82528
105,http://purl.obolibrary.org/obo/NCBITaxon_32247
106,http://purl.obolibrary.org/obo/NCBITaxon_228457
107,http://purl.obolibrary.org/obo/NCBITaxon_696346
108,http://purl.obolibrary.org/obo/NCBITaxon_33482
109,http://purl.obolibrary.org/obo/NCBITaxon_864626
110,http://purl.obolibrary.org/obo/NCBITaxon_190436
111,http://purl.obolibrary.org/obo/NCBITaxon_7165
112,http://purl.obolibrary.org/obo/NCBITaxon_4236
113,http://purl.obolibrary.org/obo/NCBITaxon_13613
114,http://purl.obolibrary.org/obo/NCBITaxon_5702
115,http://purl.obolibrary.org/obo/NCBITaxon_7054
116,http://purl.obolibrary.org/obo/NCBITaxon_39510
117,http://purl.obolibrary.org/obo/NCBITaxon_42345
118,http://purl.obolibrary.org/obo/NCBITaxon_38873
119,http://purl.obolibrary.org/obo/NCBITaxon_7461
120,http://purl.obolibrary.org/obo/NCBITaxon_5482
121,http://purl.obolibrary.org/obo/NCBITaxon_5480
122,http://purl.obolibrary.org/obo/NCBITaxon_55689
123,http://purl.obolibrary.org/obo/NCBITaxon_4442
124,http://purl.obolibrary.org/obo/NCBITaxon_9557
125,http://purl.obolibrary.org/obo/NCBITaxon_405757
126,http://purl.obolibrary.org/obo/NCBITaxon_286
127,http://purl.obolibrary.org/obo/NCBITaxon_4146
128,http://purl.obolibrary.org/obo/NCBITaxon_5671
129,http://purl.obolibrary.org/obo/NCBITaxon_38582
130,http://purl.obolibrary.org/obo/NCBITaxon_185152
131,http://purl.obolibrary.org/obo/NCBITaxon_36774
132,http://purl.obolibrary.org/obo/NCBITaxon_294
133,http://purl.obolibrary.org/obo/NCBITaxon_64783
134,http://purl.obolibrary.org/obo/NCBITaxon_47664
135,http://purl.obolibrary.org/obo/NCBITaxon_40685
136,http://purl.obolibrary.org/obo/NCBITaxon_379
137,http://purl.obolibrary.org/obo/NCBITaxon_150949
138,http://purl.obolibrary.org/obo/NCBITaxon_150990
139,http://purl.obolibrary.org/obo/NCBITaxon_1610511
140,http://purl.obolibrary.org/obo/NCBITaxon_5665
141,http://purl.obolibrary.org/obo/NCBITaxon_10029
142,http://purl.obolibrary.org/obo/NCBITaxon_573
143,http://purl.obolibrary.org/obo/NCBITaxon_63787
144,http://purl.obolibrary.org/obo/NCBITaxon_53008
145,http://purl.obolibrary.org/obo/NCBITaxon_52983
146,http://purl.obolibrary.org/obo/NCBITaxon_129214
147,http://purl.obolibrary.org/obo/NCBITaxon_53005
148,http://purl.obolibrary.org/obo/NCBITaxon_115594
149,http://purl.obolibrary.org/obo/NCBITaxon_95766
150,http://purl.obolibrary.org/obo/NCBITaxon_6339
151,http://purl.obolibrary.org/obo/NCBITaxon_57975
152,http://purl.obolibrary.org/obo/NCBITaxon_536
153,http://purl.obolibrary.org/obo/NCBITaxon_317
154,http://purl.obolibrary.org/obo/NCBITaxon_89585
155,http://purl.obolibrary.org/obo/NCBITaxon_6396
156,http://purl.obolibrary.org/obo/NCBITaxon_28903
157,http://purl.obolibrary.org/obo/NCBITaxon_2096
158,http://purl.obolibrary.org/obo/NCBITaxon_140238
159,http://purl.obolibrary.org/obo/NCBITaxon_280471
160,http://purl.obolibrary.org/obo/NCBITaxon_9796
161,http://purl.obolibrary.org/obo/NCBITaxon_1938
162,http://purl.obolibrary.org/obo/NCBITaxon_3707
163,http://purl.obolibrary.org/obo/NCBITaxon_4097
164,http://purl.obolibrary.org/obo/NCBITaxon_1218
165,http://purl.obolibrary.org/obo/NCBITaxon_267567
166,http://purl.obolibrary.org/obo/NCBITaxon_486089
167,http://purl.obolibrary.org/obo/NCBITaxon_668907
168,http://purl.obolibrary.org/obo/NCBITaxon_468147
169,http://purl.obolibrary.org/obo/NCBITaxon_487684
170,http://purl.obolibrary.org/obo/NCBITaxon_486065
171,http://purl.obolibrary.org/obo/NCBITaxon_486075
172,http://purl.obolibrary.org/obo/NCBITaxon_486050
173,http://purl.obolibrary.org/obo/NCBITaxon_668909
174,http://purl.obolibrary.org/obo/NCBITaxon_668906
175,http://purl.obolibrary.org/obo/NCBITaxon_485823
176,http://purl.obolibrary.org/obo/NCBITaxon_670674
177,http://purl.obolibrary.org/obo/NCBITaxon_381124
178,http://purl.obolibrary.org/obo/NCBITaxon_382
179,http://purl.obolibrary.org/obo/NCBITaxon_3818
180,http://purl.obolibrary.org/obo/NCBITaxon_159736
181,http://purl.obolibrary.org/obo/NCBITaxon_58228
182,http://purl.obolibrary.org/obo/NCBITaxon_54126
183,http://purl.obolibrary.org/obo/NCBITaxon_169521
184,http://purl.obolibrary.org/obo/NCBITaxon_550
185,http://purl.obolibrary.org/obo/NCBITaxon_13489
186,http://purl.obolibrary.org/obo/NCBITaxon_40932
187,http://purl.obolibrary.org/obo/NCBITaxon_113636
188,http://purl.obolibrary.org/obo/NCBITaxon_3693
189,http://purl.obolibrary.org/obo/NCBITaxon_608202
190,http://purl.obolibrary.org/obo/NCBITaxon_2
191,http://purl.obolibrary.org/obo/NCBITaxon_1765
192,http://purl.obolibrary.org/obo/NCBITaxon_5855
193,http://purl.obolibrary.org/obo/NCBITaxon_2285
194,http://purl.obolibrary.org/obo/NCBITaxon_7959
195,http://purl.obolibrary.org/obo/NCBITaxon_52153
196,http://purl.obolibrary.org/obo/NCBITaxon_29679
197,http://purl.obolibrary.org/obo/NCBITaxon_487788
198,http://purl.obolibrary.org/obo/NCBITaxon_15957
199,http://purl.obolibrary.org/obo/NCBITaxon_29661
200,http://purl.obolibrary.org/obo/NCBITaxon_87471
201,http://purl.obolibrary.org/obo/NCBITaxon_15304
202,http://purl.obolibrary.org/obo/NCBITaxon_52139
203,http://purl.obolibrary.org/obo/NCBITaxon_462873
204,http://purl.obolibrary.org/obo/NCBITaxon_13329
205,http://purl.obolibrary.org/obo/NCBITaxon_254777
206,http://purl.obolibrary.org/obo/NCBITaxon_214053
207,http://purl.obolibrary.org/obo/NCBITaxon_34256
208,http://purl.obolibrary.org/obo/NCBITaxon_39352
209,http://purl.obolibrary.org/obo/NCBITaxon_57940
210,http://purl.obolibrary.org/obo/NCBITaxon_182176
211,http://purl.obolibrary.org/obo/NCBITaxon_3311
212,http://purl.obolibrary.org/obo/NCBITaxon_57918
213,http://purl.obolibrary.org/obo/NCBITaxon_49456
214,http://purl.obolibrary.org/obo/NCBITaxon_55635
215,http://purl.obolibrary.org/obo/NCBITaxon_19953
216,http://purl.obolibrary.org/obo/NCBITaxon_40949
217,http://purl.obolibrary.org/obo/NCBITaxon_82096
218,http://purl.obolibrary.org/obo/NCBITaxon_1641291
219,http://purl.obolibrary.org/obo/NCBITaxon_428561
220,http://purl.obolibrary.org/obo/NCBITaxon_3258
221,http://purl.obolibrary.org/obo/NCBITaxon_271192
222,http://purl.obolibrary.org/obo/NCBITaxon_4465
223,http://purl.obolibrary.org/obo/NCBITaxon_105886
224,http://purl.obolibrary.org/obo/NCBITaxon_4039
225,http://purl.obolibrary.org/obo/NCBITaxon_40922
226,http://purl.obolibrary.org/obo/NCBITaxon_292353
227,http://purl.obolibrary.org/obo/NCBITaxon_47083
228,http://purl.obolibrary.org/obo/NCBITaxon_4217
229,http://purl.obolibrary.org/obo/NCBITaxon_53751
230,http://purl.obolibrary.org/obo/NCBITaxon_158324
231,http://purl.obolibrary.org/obo/NCBITaxon_4202
232,http://purl.obolibrary.org/obo/NCBITaxon_85293
233,http://purl.obolibrary.org/obo/NCBITaxon_128002
234,http://purl.obolibrary.org/obo/NCBITaxon_145745
235,http://purl.obolibrary.org/obo/NCBITaxon_40902
236,http://purl.obolibrary.org/obo/NCBITaxon_82095
237,http://purl.obolibrary.org/obo/NCBITaxon_57935
238,http://purl.obolibrary.org/obo/NCBITaxon_204219
239,http://purl.obolibrary.org/obo/NCBITaxon_172266
240,http://purl.obolibrary.org/obo/NCBITaxon_3505
241,http://purl.obolibrary.org/obo/NCBITaxon_65561
242,http://purl.obolibrary.org/obo/NCBITaxon_118778
243,http://purl.obolibrary.org/obo/NCBITaxon_50225
244,http://purl.obolibrary.org/obo/NCBITaxon_3501
245,http://purl.obolibrary.org/obo/NCBITaxon_92921
246,http://purl.obolibrary.org/obo/NCBITaxon_73824
247,http://purl.obolibrary.org/obo/NCBITaxon_48038
248,http://purl.obolibrary.org/obo/NCBITaxon_38868
249,http://purl.obolibrary.org/obo/NCBITaxon_49827
250,http://purl.obolibrary.org/obo/NCBITaxon_174663
251,http://purl.obolibrary.org/obo/NCBITaxon_3486
252,http://purl.obolibrary.org/obo/NCBITaxon_41496
253,http://purl.obolibrary.org/obo/NCBITaxon_4233
254,http://purl.obolibrary.org/obo/NCBITaxon_661339
255,http://purl.obolibrary.org/obo/NCBITaxon_40959
256,http://purl.obolibrary.org/obo/NCBITaxon_3610
257,http://purl.obolibrary.org/obo/NCBITaxon_261776
258,http://purl.obolibrary.org/obo/NCBITaxon_4043
259,http://purl.obolibrary.org/obo/NCBITaxon_72332
260,http://purl.obolibrary.org/obo/NCBITaxon_58039
261,http://purl.obolibrary.org/obo/NCBITaxon_3349
262,http://purl.obolibrary.org/obo/NCBITaxon_72402
263,http://purl.obolibrary.org/obo/NCBITaxon_4047
264,http://purl.obolibrary.org/obo/NCBITaxon_1081559
265,http://purl.obolibrary.org/obo/NCBITaxon_97307
266,http://purl.obolibrary.org/obo/NCBITaxon_98504
267,http://purl.obolibrary.org/obo/NCBITaxon_4006
268,http://purl.obolibrary.org/obo/NCBITaxon_180763
269,http://purl.obolibrary.org/obo/NCBITaxon_49457
270,http://purl.obolibrary.org/obo/NCBITaxon_228659
271,http://purl.obolibrary.org/obo/NCBITaxon_29818
272,http://purl.obolibrary.org/obo/NCBITaxon_48042
273,http://purl.obolibrary.org/obo/NCBITaxon_51276
274,http://purl.obolibrary.org/obo/NCBITaxon_29762
275,http://purl.obolibrary.org/obo/NCBITaxon_106677
276,http://purl.obolibrary.org/obo/NCBITaxon_872925
340,http://purl.obolibrary.org/obo/NCBITaxon_5478
347,http://purl.obolibrary.org/obo/PO_0009046
350,http://purl.obolibrary.org/obo/NCBITaxon_192222
356,http://www.ebi.ac.uk/efo/EFO_0005181
