Number	" ""Source Name"""	Characteristics[Organism]	Term Source REF[Organism]	Term Accession Number[Organism]	Characteristics[Organism part]	Term Source REF[Organism part]	Term Accession Number[Organism part]
MTBLS451	" ""sake_1_day6_1"""	Yamada Nishiki			Sake	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66825
MTBLS451	" ""sake_1_day6_2"""	Yamada Nishiki			Sake	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66825
MTBLS451	" ""sake_1_day11_1"""	Yamada Nishiki			Sake	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66825
MTBLS451	" ""sake_1_day11_2"""	Yamada Nishiki			Sake	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66825
MTBLS451	" ""sake_1_day16_1"""	Yamada Nishiki			Sake	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66825
MTBLS451	" ""sake_1_day16_2"""	Yamada Nishiki			Sake	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66825
MTBLS451	" ""sake_1_day21_1"""	Yamada Nishiki			Sake	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66825
MTBLS451	" ""sake_1_day21_2"""	Yamada Nishiki			Sake	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66825
MTBLS451	" ""sake_1_day26_1"""	Yamada Nishiki			Sake	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66825
MTBLS451	" ""sake_1_day26_2"""	Yamada Nishiki			Sake	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66825
MTBLS451	" ""sake_1_day34_1"""	Yamada Nishiki			Sake	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66825
MTBLS451	" ""sake_1_day34_2"""	Yamada Nishiki			Sake	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66825
MTBLS451	" ""sake_2_day1_1"""	Yamada Nishiki			Sake	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66825
MTBLS451	" ""sake_2_day1_2"""	Yamada Nishiki			Sake	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66825
MTBLS451	" ""sake_2_day5_1"""	Yamada Nishiki			Sake	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66825
MTBLS451	" ""sake_2_day5_2"""	Yamada Nishiki			Sake	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66825
MTBLS451	" ""sake_2_day11_1"""	Yamada Nishiki			Sake	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66825
MTBLS451	" ""sake_2_day11_2"""	Yamada Nishiki			Sake	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66825
MTBLS451	" ""sake_2_day19_1"""	Yamada Nishiki			Sake	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66825
MTBLS451	" ""sake_2_day19_2"""	Yamada Nishiki			Sake	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66825
MTBLS451	" ""sake_2_day26_1"""	Yamada Nishiki			Sake	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66825
MTBLS451	" ""sake_2_day26_2"""	Yamada Nishiki			Sake	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66825
MTBLS451	" ""sake_2_day34_1"""	Yamada Nishiki			Sake	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66825
MTBLS451	" ""sake_2_day34_2"""	Yamada Nishiki			Sake	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66825
MTBLS451	" ""Source Name"""	Characteristics[Organism]	Term Source REF	Term Accession Number	Characteristics[Organism part]	Term Source REF	Term Accession Number
MTBLS451	" ""sake_1_day6_1"""	Yamada Nishiki			Sake	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66825
MTBLS451	" ""sake_1_day6_2"""	Yamada Nishiki			Sake	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66825
MTBLS451	" ""sake_1_day11_1"""	Yamada Nishiki			Sake	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66825
MTBLS451	" ""sake_1_day11_2"""	Yamada Nishiki			Sake	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66825
MTBLS451	" ""sake_1_day16_1"""	Yamada Nishiki			Sake	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66825
MTBLS451	" ""sake_1_day16_2"""	Yamada Nishiki			Sake	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66825
MTBLS451	" ""sake_1_day21_1"""	Yamada Nishiki			Sake	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66825
MTBLS451	" ""sake_1_day21_2"""	Yamada Nishiki			Sake	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66825
MTBLS451	" ""sake_1_day26_1"""	Yamada Nishiki			Sake	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66825
MTBLS451	" ""sake_1_day26_2"""	Yamada Nishiki			Sake	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66825
MTBLS451	" ""sake_1_day34_1"""	Yamada Nishiki			Sake	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66825
MTBLS451	" ""sake_1_day34_2"""	Yamada Nishiki			Sake	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66825
MTBLS451	" ""sake_2_day1_1"""	Yamada Nishiki			Sake	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66825
MTBLS451	" ""sake_2_day1_2"""	Yamada Nishiki			Sake	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66825
MTBLS451	" ""sake_2_day5_1"""	Yamada Nishiki			Sake	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66825
MTBLS451	" ""sake_2_day5_2"""	Yamada Nishiki			Sake	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66825
MTBLS451	" ""sake_2_day11_1"""	Yamada Nishiki			Sake	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66825
MTBLS451	" ""sake_2_day11_2"""	Yamada Nishiki			Sake	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66825
MTBLS451	" ""sake_2_day19_1"""	Yamada Nishiki			Sake	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66825
MTBLS451	" ""sake_2_day19_2"""	Yamada Nishiki			Sake	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66825
MTBLS451	" ""sake_2_day26_1"""	Yamada Nishiki			Sake	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66825
MTBLS451	" ""sake_2_day26_2"""	Yamada Nishiki			Sake	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66825
MTBLS451	" ""sake_2_day34_1"""	Yamada Nishiki			Sake	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66825
MTBLS451	" ""sake_2_day34_2"""	Yamada Nishiki			Sake	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66825
