Number	" ""Source Name"""	Characteristics[Organism]	Term Source REF[Organism]	Term Accession Number[Organism]	Characteristics[Organism part]	Term Source REF[Organism part]	Term Accession Number[Organism part]
MTBLS410	" ""unparasitized aphids-1"""	Aphis gossypii	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/80765	whole organism	EFO	http://purl.obolibrary.org/obo/UBERON_0000468
MTBLS410	" ""unparasitized aphids-2"""	Aphis gossypii	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/80765	whole organism	EFO	http://purl.obolibrary.org/obo/UBERON_0000468
MTBLS410	" ""unparasitized aphids-3"""	Aphis gossypii	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/80765	whole organism	EFO	http://purl.obolibrary.org/obo/UBERON_0000468
MTBLS410	" ""unparasitized aphids-4"""	Aphis gossypii	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/80765	whole organism	EFO	http://purl.obolibrary.org/obo/UBERON_0000468
MTBLS410	" ""unparasitized aphids-5 """	Aphis gossypii	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/80765	whole organism	EFO	http://purl.obolibrary.org/obo/UBERON_0000468
MTBLS410	" ""unparasitized aphids-6"""	Aphis gossypii	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/80765	whole organism	EFO	http://purl.obolibrary.org/obo/UBERON_0000468
MTBLS410	" ""parasitized aphids-1"""	Aphis gossypii	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/80765	whole organism	EFO	http://purl.obolibrary.org/obo/UBERON_0000468
MTBLS410	" ""parasitized aphids-2"""	Aphis gossypii	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/80765	whole organism	EFO	http://purl.obolibrary.org/obo/UBERON_0000468
MTBLS410	" ""parasitized aphids-3"""	Aphis gossypii	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/80765	whole organism	EFO	http://purl.obolibrary.org/obo/UBERON_0000468
MTBLS410	" ""parasitized aphids-4"""	Aphis gossypii	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/80765	whole organism	EFO	http://purl.obolibrary.org/obo/UBERON_0000468
MTBLS410	" ""parasitized aphids-5"""	Aphis gossypii	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/80765	whole organism	EFO	http://purl.obolibrary.org/obo/UBERON_0000468
MTBLS410	" ""parasitized aphids-6"""	Aphis gossypii	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/80765	whole organism	EFO	http://purl.obolibrary.org/obo/UBERON_0000468
MTBLS410	" ""Blank"""	Blank			Blank		
MTBLS410	" ""Blank"""	Blank			Blank		
MTBLS410	" ""Blank"""	Blank			Blank		
MTBLS410	" ""Blank"""	Blank			Blank		
MTBLS410	" ""Blank"""	Blank			Blank		
MTBLS410	" ""QC"""	Aphis gossypii	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/80765	whole organism	EFO	http://purl.obolibrary.org/obo/UBERON_0000468
MTBLS410	" ""QC"""	Aphis gossypii	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/80765	whole organism	EFO	http://purl.obolibrary.org/obo/UBERON_0000468
MTBLS410	" ""QC"""	Aphis gossypii	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/80765	whole organism	EFO	http://purl.obolibrary.org/obo/UBERON_0000468
MTBLS410	" ""QC"""	Aphis gossypii	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/80765	whole organism	EFO	http://purl.obolibrary.org/obo/UBERON_0000468
MTBLS410	" ""QC"""	Aphis gossypii	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/80765	whole organism	EFO	http://purl.obolibrary.org/obo/UBERON_0000468
