Number	" ""Source Name"""	Characteristics[Organism]	Term Source REF[Organism]	Term Accession Number[Organism]	Characteristics[Organism part]	Term Source REF[Organism part]	Term Accession Number[Organism part]
MTBLS95	" ""Arabidopsis exudates"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Wassilewskija ecotype	EFO	http://www.ebi.ac.uk/efo/EFO_0005156
MTBLS95	" ""Arabidopsis exudates"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Wassilewskija ecotype	EFO	http://www.ebi.ac.uk/efo/EFO_0005156
MTBLS95	" ""Arabidopsis exudates"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Wassilewskija ecotype	EFO	http://www.ebi.ac.uk/efo/EFO_0005156
MTBLS95	" ""Arabidopsis exudates"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Wassilewskija ecotype	EFO	http://www.ebi.ac.uk/efo/EFO_0005156
MTBLS95	" ""Arabidopsis exudates"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Wassilewskija ecotype	EFO	http://www.ebi.ac.uk/efo/EFO_0005156
MTBLS95	" ""Arabidopsis exudates"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Wassilewskija ecotype	EFO	http://www.ebi.ac.uk/efo/EFO_0005156
MTBLS95	" ""Arabidopsis exudates"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Wassilewskija ecotype	EFO	http://www.ebi.ac.uk/efo/EFO_0005156
MTBLS95	" ""Arabidopsis exudates"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Wassilewskija ecotype	EFO	http://www.ebi.ac.uk/efo/EFO_0005156
MTBLS95	" ""Arabidopsis exudates"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Wassilewskija ecotype	EFO	http://www.ebi.ac.uk/efo/EFO_0005156
MTBLS95	" ""Arabidopsis exudates"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Wassilewskija ecotype	EFO	http://www.ebi.ac.uk/efo/EFO_0005156
MTBLS95	" ""Arabidopsis exudates"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Wassilewskija ecotype	EFO	http://www.ebi.ac.uk/efo/EFO_0005156
MTBLS95	" ""Arabidopsis exudates"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Wassilewskija ecotype	EFO	http://www.ebi.ac.uk/efo/EFO_0005156
MTBLS95	" ""Arabidopsis exudates"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Wassilewskija ecotype	EFO	http://www.ebi.ac.uk/efo/EFO_0005156
MTBLS95	" ""Arabidopsis exudates"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Wassilewskija ecotype	EFO	http://www.ebi.ac.uk/efo/EFO_0005156
MTBLS95	" ""Arabidopsis exudates"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Wassilewskija ecotype	EFO	http://www.ebi.ac.uk/efo/EFO_0005156
MTBLS95	" ""Arabidopsis exudates"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Wassilewskija ecotype	EFO	http://www.ebi.ac.uk/efo/EFO_0005156
MTBLS95	" ""Arabidopsis exudates"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Wassilewskija ecotype	EFO	http://www.ebi.ac.uk/efo/EFO_0005156
MTBLS95	" ""Arabidopsis exudates"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Wassilewskija ecotype	EFO	http://www.ebi.ac.uk/efo/EFO_0005156
