Number	" ""Source Name"""	Characteristics[Organism]	Term Source REF[Organism]	Term Accession Number[Organism]	Characteristics[Organism part]	Term Source REF[Organism part]	Term Accession Number[Organism part]
MTBLS228	" ""20131126_024_JM_BM_exp12-10-18_S1_0s"""	Bacillus methanolicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1471	Bacillus methanolicus MGA3		
MTBLS228	" ""20131126_026_JM_BM_exp12-10-18_S2_5s"""	Bacillus methanolicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1471	Bacillus methanolicus MGA3		
MTBLS228	" ""20131126_028_JM_BM_exp12-10-18_S3_10s"""	Bacillus methanolicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1471	Bacillus methanolicus MGA3		
MTBLS228	" ""20131126_030_JM_BM_exp12-10-18_S4_20s"""	Bacillus methanolicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1471	Bacillus methanolicus MGA3		
MTBLS228	" ""20131126_032_JM_BM_exp12-10-18_S5_30s"""	Bacillus methanolicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1471	Bacillus methanolicus MGA3		
MTBLS228	" ""20131126_034_JM_BM_exp12-10-18_S6_60s"""	Bacillus methanolicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1471	Bacillus methanolicus MGA3		
MTBLS228	" ""20131126_036_JM_BM_exp12-10-18_S7_120s"""	Bacillus methanolicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1471	Bacillus methanolicus MGA3		
MTBLS228	" ""20131126_038_JM_BM_exp12-10-18_S8_300s"""	Bacillus methanolicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1471	Bacillus methanolicus MGA3		
MTBLS228	" ""20131126_040_JM_BM_exp12-10-18_S9_600s"""	Bacillus methanolicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1471	Bacillus methanolicus MGA3		
MTBLS228	" ""20131204_072_JM_BM_internal_standard"""	Bacillus methanolicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1471	Bacillus methanolicus MGA3		
MTBLS228	" ""20131209_103_JM_BM_exp12-09-26_S1_0s"""	Bacillus methanolicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1471	Bacillus methanolicus MGA3		
MTBLS228	" ""20131209_105_JM_BM_exp12-09-26_S2_5s"""	Bacillus methanolicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1471	Bacillus methanolicus MGA3		
MTBLS228	" ""20131209_107_JM_BM_exp12-09-26_S3_10s"""	Bacillus methanolicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1471	Bacillus methanolicus MGA3		
MTBLS228	" ""20131209_109_JM_BM_exp12-09-26_S4_20s"""	Bacillus methanolicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1471	Bacillus methanolicus MGA3		
MTBLS228	" ""20131209_111_JM_BM_exp12-09-26_S5_30s"""	Bacillus methanolicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1471	Bacillus methanolicus MGA3		
MTBLS228	" ""20131209_113_JM_BM_exp12-09-26_S6_60s"""	Bacillus methanolicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1471	Bacillus methanolicus MGA3		
MTBLS228	" ""20131209_115_JM_BM_exp12-09-26_S7_120s"""	Bacillus methanolicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1471	Bacillus methanolicus MGA3		
MTBLS228	" ""20131209_117_JM_BM_exp12-09-26_S8_300s"""	Bacillus methanolicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1471	Bacillus methanolicus MGA3		
MTBLS228	" ""20131209_119_JM_BM_exp12-09-26_S9_600s"""	Bacillus methanolicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1471	Bacillus methanolicus MGA3		
