Number	" ""Source Name"""	Characteristics[Organism]	Term Source REF[Organism]	Term Accession Number[Organism]	Characteristics[Organism part]	Term Source REF[Organism part]	Term Accession Number[Organism part]
MTBLS437	" ""160721"""	Oryza sativa	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4530	seed	BTO	http://purl.obolibrary.org/obo/BTO_0001226
MTBLS437	" ""160721"""	Oryza sativa	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4530	seed	BTO	http://purl.obolibrary.org/obo/BTO_0001226
MTBLS437	" ""160721"""	Oryza sativa	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4530	seed	BTO	http://purl.obolibrary.org/obo/BTO_0001226
MTBLS437	" ""160721"""	Oryza sativa	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4530	seed	BTO	http://purl.obolibrary.org/obo/BTO_0001226
MTBLS437	" ""160721"""	Oryza sativa	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4530	seed	BTO	http://purl.obolibrary.org/obo/BTO_0001226
MTBLS437	" ""160721"""	Oryza sativa	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4530	seed	BTO	http://purl.obolibrary.org/obo/BTO_0001226
MTBLS437	" ""160721"""	Oryza sativa	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4530	seed	BTO	http://purl.obolibrary.org/obo/BTO_0001226
MTBLS437	" ""160721"""	Oryza sativa	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4530	seed	BTO	http://purl.obolibrary.org/obo/BTO_0001226
MTBLS437	" ""160721"""	Oryza sativa	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4530	seed	BTO	http://purl.obolibrary.org/obo/BTO_0001226
MTBLS437	" ""160721"""	Oryza sativa	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4530	seed	BTO	http://purl.obolibrary.org/obo/BTO_0001226
MTBLS437	" ""160721"""	Oryza sativa	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4530	seed	BTO	http://purl.obolibrary.org/obo/BTO_0001226
MTBLS437	" ""160721"""	Oryza sativa	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4530	seed	BTO	http://purl.obolibrary.org/obo/BTO_0001226
MTBLS437	" ""160721"""	Oryza sativa	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4530	seed	BTO	http://purl.obolibrary.org/obo/BTO_0001226
MTBLS437	" ""160721"""	Oryza sativa	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4530	seed	BTO	http://purl.obolibrary.org/obo/BTO_0001226
MTBLS437	" ""160721"""	Oryza sativa	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4530	seed	BTO	http://purl.obolibrary.org/obo/BTO_0001226
MTBLS437	" ""160721"""	Oryza sativa	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4530	seed	BTO	http://purl.obolibrary.org/obo/BTO_0001226
MTBLS437	" ""160721"""	Oryza sativa	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4530	seed	BTO	http://purl.obolibrary.org/obo/BTO_0001226
MTBLS437	" ""160721"""	Oryza sativa	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4530	seed	BTO	http://purl.obolibrary.org/obo/BTO_0001226
