Number	" ""Source Name"""	Characteristics[Organism]	Term Source REF[Organism]	Term Accession Number[Organism]	Characteristics[Organism part]	Term Source REF[Organism part]	Term Accession Number[Organism part]
MTBLS258	" ""202"""	1003047084			specimen		
MTBLS258	" ""202"""	1003046686			specimen		
MTBLS258	" ""203"""	1003047099			specimen		
MTBLS258	" ""203"""	1003046691			specimen		
MTBLS258	" ""204"""	1003046701			specimen		
MTBLS258	" ""204"""	1003047100			specimen		
MTBLS258	" ""207"""	1003046716			specimen		
MTBLS258	" ""207"""	1003047114			specimen		
MTBLS258	" ""208"""	1003047129			specimen		
MTBLS258	" ""208"""	1003046721			specimen		
MTBLS258	" ""209"""	1003046735			specimen		
MTBLS258	" ""209"""	1003047148			specimen		
MTBLS258	" ""210"""	1003046740			specimen		
MTBLS258	" ""210"""	1003047152			specimen		
MTBLS258	" ""211"""	1003046754			specimen		
MTBLS258	" ""211"""	1003047167			specimen		
MTBLS258	" ""212"""	1003047171			specimen		
MTBLS258	" ""212"""	1003046773			specimen		
MTBLS258	" ""215"""	1003047186			specimen		
MTBLS258	" ""215"""	1003046788			specimen		
MTBLS258	" ""216"""	1003046792			specimen		
MTBLS258	" ""216"""	1003047191			specimen		
MTBLS258	" ""218"""	1003046803			specimen		
MTBLS258	" ""218"""	1003047201			specimen		
MTBLS258	" ""219"""	1003047216			specimen		
MTBLS258	" ""219"""	1003046818			specimen		
MTBLS258	" ""220"""	1003047221			specimen		
MTBLS258	" ""220"""	1003046822			specimen		
MTBLS258	" ""221"""	1003047240			specimen		
MTBLS258	" ""221"""	1003046837			specimen		
MTBLS258	" ""222"""	1003046841			specimen		
MTBLS258	" ""222"""	1003047254			specimen		
MTBLS258	" ""223"""	1003047269			specimen		
MTBLS258	" ""223"""	1003046856			specimen		
MTBLS258	" ""224"""	1003047273			specimen		
MTBLS258	" ""224"""	1003046861			specimen		
MTBLS258	" ""225"""	1003047288			specimen		
MTBLS258	" ""225"""	1003046880			specimen		
MTBLS258	" ""226"""	1003046894			specimen		
MTBLS258	" ""226"""	1003047292			specimen		
MTBLS258	" ""227"""	1003046905			specimen		
MTBLS258	" ""227"""	1003047303			specimen		
MTBLS258	" ""228"""	1003047322			specimen		
MTBLS258	" ""228"""	1003046910			specimen		
MTBLS258	" ""230"""	1003047337			specimen		
MTBLS258	" ""230"""	1003046924			specimen		
MTBLS258	" ""231"""	1003046939			specimen		
MTBLS258	" ""231"""	1003047341			specimen		
MTBLS258	" ""233"""	1003046943			specimen		
MTBLS258	" ""233"""	1003047356			specimen		
MTBLS258	" ""236"""	1003046962			specimen		
MTBLS258	" ""236"""	1003047361			specimen		
MTBLS258	" ""237"""	1003046977			specimen		
MTBLS258	" ""237"""	1003047375			specimen		
MTBLS258	" ""240"""	1003046981			specimen		
MTBLS258	" ""240"""	1003047394			specimen		
MTBLS258	" ""242"""	1003046996			specimen		
MTBLS258	" ""242"""	1003047405			specimen		
MTBLS258	" ""243"""	1003047008			specimen		
MTBLS258	" ""243"""	1003047410			specimen		
MTBLS258	" ""249"""	1003047424			specimen		
MTBLS258	" ""249"""	1003047012			specimen		
MTBLS258	" ""250"""	1003047027			specimen		
MTBLS258	" ""250"""	1003047439			specimen		
MTBLS258	" ""253"""	1003047443			specimen		
MTBLS258	" ""253"""	1003047046			specimen		
MTBLS258	" ""255"""	1003047051			specimen		
MTBLS258	" ""255"""	1003047458			specimen		
MTBLS258	" ""258"""	1003047065			specimen		
MTBLS258	" ""258"""	1003047462			specimen		
MTBLS258	" ""259"""	1003047070			specimen		
MTBLS258	" ""259"""	1003047477			specimen		
MTBLS258	" ""BLANK"""	10000001			negative control		
MTBLS258	" ""KIT2 Cal1"""	20000611			positive control		
MTBLS258	" ""KIT2 Cal2"""	20000612			positive control		
MTBLS258	" ""KIT2 Cal3"""	20000613			positive control		
MTBLS258	" ""KIT2 Cal4"""	20000614			positive control		
MTBLS258	" ""KIT2 Cal5"""	20000615			positive control		
MTBLS258	" ""KIT2 Cal6"""	20000616			positive control		
MTBLS258	" ""KIT2 Cal7"""	20000617			positive control		
MTBLS258	" ""KIT2-MD01 QC1"""	290393			positive control		
MTBLS258	" ""KIT2-MD01 QC2"""	290401			positive control		
MTBLS258	" ""KIT2-MD01 QC3"""	290415			positive control		
MTBLS258	" ""PBS"""	11000002			negative control		
MTBLS258	" ""Pool 1"""	1003046671			specimen		
MTBLS258	" ""pool 10"""	1003047481			specimen		
MTBLS258	" ""pool 2"""	1003046769			specimen		
MTBLS258	" ""pool 3"""	1003046875			specimen		
MTBLS258	" ""pool 4"""	1003046958			specimen		
MTBLS258	" ""pool 5"""	1003047031			specimen		
MTBLS258	" ""pool 6"""	1003047133			specimen		
MTBLS258	" ""pool 7"""	1003047235			specimen		
MTBLS258	" ""pool 8"""	1003047318			specimen		
MTBLS258	" ""pool 9"""	1003047380			specimen		
