Number	" ""Source Name"""	Characteristics[Organism]	Term Source REF[Organism]	Term Accession Number[Organism]	Characteristics[Organism part]	Term Source REF[Organism part]	Term Accession Number[Organism part]
MTBLS560	" ""AIL-8"""	Gallus gallus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9031	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS560	" ""AIL-8"""	Gallus gallus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9031	ileal content	MEO	http://purl.jp/bio/11/meo/MEO_0000969
MTBLS560	" ""AIL-8"""	Gallus gallus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9031	cecal content	MEO	http://purl.jp/bio/11/meo/MEO_0000970
MTBLS560	" ""AIL-8"""	Gallus gallus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9031	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS560	" ""AIL-8"""	Gallus gallus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9031	ileal content	MEO	http://purl.jp/bio/11/meo/MEO_0000969
MTBLS560	" ""AIL-8"""	Gallus gallus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9031	cecal content	MEO	http://purl.jp/bio/11/meo/MEO_0000970
MTBLS560	" ""AIL-8"""	Gallus gallus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9031	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS560	" ""AIL-8"""	Gallus gallus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9031	ileal content	MEO	http://purl.jp/bio/11/meo/MEO_0000969
MTBLS560	" ""AIL-8"""	Gallus gallus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9031	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS560	" ""AIL-8"""	Gallus gallus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9031	ileal content	MEO	http://purl.jp/bio/11/meo/MEO_0000969
MTBLS560	" ""AIL-8"""	Gallus gallus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9031	cecal content	MEO	http://purl.jp/bio/11/meo/MEO_0000970
MTBLS560	" ""AIL-8"""	Gallus gallus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9031	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS560	" ""AIL-8"""	Gallus gallus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9031	ileal content	MEO	http://purl.jp/bio/11/meo/MEO_0000969
MTBLS560	" ""AIL-8"""	Gallus gallus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9031	cecal content	MEO	http://purl.jp/bio/11/meo/MEO_0000970
MTBLS560	" ""AIL-8"""	Gallus gallus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9031	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS560	" ""AIL-8"""	Gallus gallus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9031	ileal content	MEO	http://purl.jp/bio/11/meo/MEO_0000969
MTBLS560	" ""AIL-8"""	Gallus gallus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9031	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS560	" ""AIL-8"""	Gallus gallus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9031	ileal content	MEO	http://purl.jp/bio/11/meo/MEO_0000969
MTBLS560	" ""AIL-8"""	Gallus gallus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9031	cecal content	MEO	http://purl.jp/bio/11/meo/MEO_0000970
MTBLS560	" ""AIL-8"""	Gallus gallus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9031	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS560	" ""AIL-8"""	Gallus gallus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9031	ileal content	MEO	http://purl.jp/bio/11/meo/MEO_0000969
MTBLS560	" ""AIL-8"""	Gallus gallus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9031	cecal content	MEO	http://purl.jp/bio/11/meo/MEO_0000970
MTBLS560	" ""AIL-8"""	Gallus gallus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9031	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS560	" ""AIL-8"""	Gallus gallus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9031	ileal content	MEO	http://purl.jp/bio/11/meo/MEO_0000969
MTBLS560	" ""AIL-8"""	Gallus gallus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9031	cecal content	MEO	http://purl.jp/bio/11/meo/MEO_0000970
MTBLS560	" ""AIL-8"""	Gallus gallus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9031	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS560	" ""AIL-8"""	Gallus gallus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9031	ileal content	MEO	http://purl.jp/bio/11/meo/MEO_0000969
MTBLS560	" ""AIL-8"""	Gallus gallus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9031	cecal content	MEO	http://purl.jp/bio/11/meo/MEO_0000970
MTBLS560	" ""AIL-8"""	Gallus gallus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9031	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS560	" ""AIL-8"""	Gallus gallus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9031	ileal content	MEO	http://purl.jp/bio/11/meo/MEO_0000969
MTBLS560	" ""AIL-8"""	Gallus gallus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9031	cecal content	MEO	http://purl.jp/bio/11/meo/MEO_0000970
MTBLS560	" ""AIL-8"""	Gallus gallus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9031	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS560	" ""AIL-8"""	Gallus gallus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9031	ileal content	MEO	http://purl.jp/bio/11/meo/MEO_0000969
MTBLS560	" ""AIL-8"""	Gallus gallus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9031	cecal content	MEO	http://purl.jp/bio/11/meo/MEO_0000970
MTBLS560	" ""AIL-8"""	Gallus gallus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9031	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS560	" ""AIL-8"""	Gallus gallus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9031	ileal content	MEO	http://purl.jp/bio/11/meo/MEO_0000969
MTBLS560	" ""AIL-8"""	Gallus gallus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9031	cecal content	MEO	http://purl.jp/bio/11/meo/MEO_0000970
MTBLS560	" ""AIL-8"""	Gallus gallus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9031	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS560	" ""AIL-8"""	Gallus gallus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9031	ileal content	MEO	http://purl.jp/bio/11/meo/MEO_0000969
MTBLS560	" ""AIL-8"""	Gallus gallus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9031	cecal content	MEO	http://purl.jp/bio/11/meo/MEO_0000970
MTBLS560	" ""AIL-8"""	Gallus gallus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9031	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS560	" ""AIL-8"""	Gallus gallus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9031	ileal content	MEO	http://purl.jp/bio/11/meo/MEO_0000969
MTBLS560	" ""AIL-8"""	Gallus gallus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9031	cecal content	MEO	http://purl.jp/bio/11/meo/MEO_0000970
MTBLS560	" ""AIL-8"""	Gallus gallus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9031	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS560	" ""AIL-8"""	Gallus gallus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9031	ileal content	MEO	http://purl.jp/bio/11/meo/MEO_0000969
MTBLS560	" ""AIL-8"""	Gallus gallus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9031	cecal content	MEO	http://purl.jp/bio/11/meo/MEO_0000970
MTBLS560	" ""AIL-8"""	Gallus gallus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9031	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS560	" ""AIL-8"""	Gallus gallus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9031	ileal content	MEO	http://purl.jp/bio/11/meo/MEO_0000969
MTBLS560	" ""AIL-8"""	Gallus gallus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9031	cecal content	MEO	http://purl.jp/bio/11/meo/MEO_0000970
MTBLS560	" ""AIL-8"""	Gallus gallus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9031	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS560	" ""AIL-8"""	Gallus gallus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9031	ileal content	MEO	http://purl.jp/bio/11/meo/MEO_0000969
MTBLS560	" ""AIL-8"""	Gallus gallus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9031	cecal content	MEO	http://purl.jp/bio/11/meo/MEO_0000970
MTBLS560	" ""AIL-8"""	Gallus gallus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9031	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS560	" ""AIL-8"""	Gallus gallus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9031	ileal content	MEO	http://purl.jp/bio/11/meo/MEO_0000969
