Number	" ""Source Name"""	Characteristics[Organism]	Term Source REF[Organism]	Term Accession Number[Organism]	Characteristics[Organism part]	Term Source REF[Organism part]	Term Accession Number[Organism part]
MTBLS366	" ""PPL6p"""	sea water	ENVO	http://purl.obolibrary.org/obo/ENVO_00002149	exometabolome		
MTBLS366	" ""PPL7p"""	sea water	ENVO	http://purl.obolibrary.org/obo/ENVO_00002149	exometabolome		
MTBLS366	" ""PPL8p"""	sea water	ENVO	http://purl.obolibrary.org/obo/ENVO_00002149	exometabolome		
MTBLS366	" ""PPL9p"""	sea water	ENVO	http://purl.obolibrary.org/obo/ENVO_00002149	exometabolome		
MTBLS366	" ""PPL10p"""	sea water	ENVO	http://purl.obolibrary.org/obo/ENVO_00002149	exometabolome		
MTBLS366	" ""PPL11p"""	sea water	ENVO	http://purl.obolibrary.org/obo/ENVO_00002149	exometabolome		
MTBLS366	" ""PPL12p"""	sea water	ENVO	http://purl.obolibrary.org/obo/ENVO_00002149	exometabolome		
MTBLS366	" ""PPL13p"""	sea water	ENVO	http://purl.obolibrary.org/obo/ENVO_00002149	exometabolome		
MTBLS366	" ""PPL14p"""	sea water	ENVO	http://purl.obolibrary.org/obo/ENVO_00002149	exometabolome		
MTBLS366	" ""PPL15p"""	sea water	ENVO	http://purl.obolibrary.org/obo/ENVO_00002149	exometabolome		
MTBLS366	" ""PPL6n"""	sea water	ENVO	http://purl.obolibrary.org/obo/ENVO_00002149	exometabolome		
MTBLS366	" ""PPL7n"""	sea water	ENVO	http://purl.obolibrary.org/obo/ENVO_00002149	exometabolome		
MTBLS366	" ""PPL8n"""	sea water	ENVO	http://purl.obolibrary.org/obo/ENVO_00002149	exometabolome		
MTBLS366	" ""PPL9n"""	sea water	ENVO	http://purl.obolibrary.org/obo/ENVO_00002149	exometabolome		
MTBLS366	" ""PPL10n"""	sea water	ENVO	http://purl.obolibrary.org/obo/ENVO_00002149	exometabolome		
MTBLS366	" ""PPL11n"""	sea water	ENVO	http://purl.obolibrary.org/obo/ENVO_00002149	exometabolome		
MTBLS366	" ""PPL12n"""	sea water	ENVO	http://purl.obolibrary.org/obo/ENVO_00002149	exometabolome		
MTBLS366	" ""PPL13n"""	sea water	ENVO	http://purl.obolibrary.org/obo/ENVO_00002149	exometabolome		
MTBLS366	" ""PPL14n"""	sea water	ENVO	http://purl.obolibrary.org/obo/ENVO_00002149	exometabolome		
MTBLS366	" ""PPL15n"""	sea water	ENVO	http://purl.obolibrary.org/obo/ENVO_00002149	exometabolome		
