Number	" ""Source Name"""	Characteristics[Organism]	Term Source REF[Organism]	Term Accession Number[Organism]	Characteristics[Organism part]	Term Source REF[Organism part]	Term Accession Number[Organism part]
MTBLS598	" ""1"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""2"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""3"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""4"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""5"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""6"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""7"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""8"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""9"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""10"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""11"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""12"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""13"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""14"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""15"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""16"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""17"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""18"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""19"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""20"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""21"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""22"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""23"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""24"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""25"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""26"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""27"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""28"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""29"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""30"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""31"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""32"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""33"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""34"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""35"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""37"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""38"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""39"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""40"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""41"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""42"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""43"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""44"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""45"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""46"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""47"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""48"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""49"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""50"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""51"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""52"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""53"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""54"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""55"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""56"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""57"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""58"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""59"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""60"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""61"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
MTBLS598	" ""62"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	serum	BTO	http://purl.obolibrary.org/obo/BTO_0001239
