Number	" ""Source Name"""	Characteristics[Organism]	Term Source REF[Organism]	Term Accession Number[Organism]	Characteristics[Organism part]	Term Source REF[Organism part]	Term Accession Number[Organism part]
MTBLS237	" ""uc-inf 22"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Faecal Matter		
MTBLS237	" ""uc-inf 22"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Faecal Matter		
MTBLS237	" ""uc-inf 22"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Faecal Matter		
MTBLS237	" ""uc-inf 22"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Faecal Matter		
MTBLS237	" ""uc-inf 22"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Faecal Matter		
MTBLS237	" ""uc-inf 22"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Faecal Matter		
MTBLS237	" ""uc-inf 22"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Faecal Matter		
MTBLS237	" ""uc-inf 22"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Faecal Matter		
MTBLS237	" ""uc-non 14"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Faecal Matter		
MTBLS237	" ""uc-non 14"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Faecal Matter		
MTBLS237	" ""uc-non 14"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Faecal Matter		
MTBLS237	" ""uc-non 14"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Faecal Matter		
MTBLS237	" ""uc-inf 41"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Faecal Matter		
MTBLS237	" ""uc-inf 41"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Faecal Matter		
MTBLS237	" ""uc-inf 41"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Faecal Matter		
MTBLS237	" ""uc-inf 41"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Faecal Matter		
MTBLS237	" ""control 116"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Faecal Matter		
MTBLS237	" ""control 116"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Faecal Matter		
