Number	" ""Source Name"""	Characteristics[Organism]	Term Source REF[Organism]	Term Accession Number[Organism]	Characteristics[Organism part]	Term Source REF[Organism part]	Term Accession Number[Organism part]
MTBLS274	" ""Tropical Fruit World"""	Carica papaya			Leaf		
MTBLS274	" ""Tropical Fruit World"""	Carica papaya			Leaf		
MTBLS274	" ""Tropical Fruit World"""	Carica papaya			Leaf		
MTBLS274	" ""Tropical Fruit World"""	Carica papaya			Leaf		
MTBLS274	" ""Tropical Fruit World"""	Carica papaya			Leaf		
MTBLS274	" ""Tropical Fruit World"""	Carica papaya			Leaf		
MTBLS274	" ""Tropical Fruit World"""	Carica papaya			Leaf		
MTBLS274	" ""Tropical Fruit World"""	Carica papaya			Leaf		
MTBLS274	" ""Tropical Fruit World"""	Carica papaya			Leaf		
MTBLS274	" ""Tropical Fruit World"""	Carica papaya			Leaf		
MTBLS274	" ""Tropical Fruit World"""	Carica papaya			Leaf		
MTBLS274	" ""Tropical Fruit World"""	Carica papaya			Leaf		
MTBLS274	" ""Tropical Fruit World"""	Carica papaya			Leaf		
MTBLS274	" ""Tropical Fruit World"""	Carica papaya			Leaf		
MTBLS274	" ""Tropical Fruit World"""	Carica papaya			Leaf		
MTBLS274	" ""Tropical Fruit World"""	Carica papaya			Leaf		
MTBLS274	" ""Tropical Fruit World"""	Carica papaya			Leaf		
MTBLS274	" ""Tropical Fruit World"""	Carica papaya			Leaf		
MTBLS274	" ""Source Name"""	Characteristics[Organism]	Term Source REF	Term Accession Number	Characteristics[Organism part]	Term Source REF	Term Accession Number
MTBLS274	" ""Tropical Fruit World"""	Carica papaya	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3649	leaf	BTO	http://purl.obolibrary.org/obo/BTO_0000713
MTBLS274	" ""Tropical Fruit World"""	Carica papaya	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3649	leaf	BTO	http://purl.obolibrary.org/obo/BTO_0000713
MTBLS274	" ""Tropical Fruit World"""	Carica papaya	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3649	leaf	BTO	http://purl.obolibrary.org/obo/BTO_0000713
MTBLS274	" ""Tropical Fruit World"""	Carica papaya	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3649	leaf	BTO	http://purl.obolibrary.org/obo/BTO_0000713
MTBLS274	" ""Tropical Fruit World"""	Carica papaya	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3649	leaf	BTO	http://purl.obolibrary.org/obo/BTO_0000713
MTBLS274	" ""Tropical Fruit World"""	Carica papaya	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3649	leaf	BTO	http://purl.obolibrary.org/obo/BTO_0000713
MTBLS274	" ""Tropical Fruit World"""	Carica papaya	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3649	leaf	BTO	http://purl.obolibrary.org/obo/BTO_0000713
MTBLS274	" ""Tropical Fruit World"""	Carica papaya	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3649	leaf	BTO	http://purl.obolibrary.org/obo/BTO_0000713
MTBLS274	" ""Tropical Fruit World"""	Carica papaya	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3649	leaf	BTO	http://purl.obolibrary.org/obo/BTO_0000713
MTBLS274	" ""Tropical Fruit World"""	Carica papaya	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3649	leaf	BTO	http://purl.obolibrary.org/obo/BTO_0000713
MTBLS274	" ""Tropical Fruit World"""	Carica papaya	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3649	leaf	BTO	http://purl.obolibrary.org/obo/BTO_0000713
MTBLS274	" ""Tropical Fruit World"""	Carica papaya	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3649	leaf	BTO	http://purl.obolibrary.org/obo/BTO_0000713
MTBLS274	" ""Tropical Fruit World"""	Carica papaya	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3649	leaf	BTO	http://purl.obolibrary.org/obo/BTO_0000713
MTBLS274	" ""Tropical Fruit World"""	Carica papaya	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3649	leaf	BTO	http://purl.obolibrary.org/obo/BTO_0000713
MTBLS274	" ""Tropical Fruit World"""	Carica papaya	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3649	leaf	BTO	http://purl.obolibrary.org/obo/BTO_0000713
MTBLS274	" ""Tropical Fruit World"""	Carica papaya	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3649	leaf	BTO	http://purl.obolibrary.org/obo/BTO_0000713
MTBLS274	" ""Tropical Fruit World"""	Carica papaya	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3649	leaf	BTO	http://purl.obolibrary.org/obo/BTO_0000713
MTBLS274	" ""Tropical Fruit World"""	Carica papaya	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3649	leaf	BTO	http://purl.obolibrary.org/obo/BTO_0000713
