Number	" ""Source Name"""	Characteristics[Organism]	Term Source REF[Organism]	Term Accession Number[Organism]	Characteristics[Organism part]	Term Source REF[Organism part]	Term Accession Number[Organism part]
MTBLS626	" ""CAFPBS1D"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Cancer-Associated Fibroblasts	MESH	http://purl.bioontology.org/ontology/MESH/D000072645
MTBLS626	" ""CAF10AEV1D"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Cancer-Associated Fibroblasts	MESH	http://purl.bioontology.org/ontology/MESH/D000072645
MTBLS626	" ""CAF105E1D"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Cancer-Associated Fibroblasts	MESH	http://purl.bioontology.org/ontology/MESH/D000072645
MTBLS626	" ""CAF231EV1D"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Cancer-Associated Fibroblasts	MESH	http://purl.bioontology.org/ontology/MESH/D000072645
MTBLS626	" ""CAFLAPBS1D"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Cancer-Associated Fibroblasts	MESH	http://purl.bioontology.org/ontology/MESH/D000072645
MTBLS626	" ""CAFLA10AEV1D"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Cancer-Associated Fibroblasts	MESH	http://purl.bioontology.org/ontology/MESH/D000072645
MTBLS626	" ""CAFLA105EV1D"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Cancer-Associated Fibroblasts	MESH	http://purl.bioontology.org/ontology/MESH/D000072645
MTBLS626	" ""CAFLA231EV1D"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Cancer-Associated Fibroblasts	MESH	http://purl.bioontology.org/ontology/MESH/D000072645
MTBLS626	" ""CAFGLUCPBS2D"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Cancer-Associated Fibroblasts	MESH	http://purl.bioontology.org/ontology/MESH/D000072645
MTBLS626	" ""CAFGLUC10AEV2D"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Cancer-Associated Fibroblasts	MESH	http://purl.bioontology.org/ontology/MESH/D000072645
MTBLS626	" ""CAFGLUC105EV2D"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Cancer-Associated Fibroblasts	MESH	http://purl.bioontology.org/ontology/MESH/D000072645
MTBLS626	" ""CAFGLUC231EV2D"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Cancer-Associated Fibroblasts	MESH	http://purl.bioontology.org/ontology/MESH/D000072645
MTBLS626	" ""CAFQPBS2D"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Cancer-Associated Fibroblasts	MESH	http://purl.bioontology.org/ontology/MESH/D000072645
MTBLS626	" ""CAFQ10AEV2D"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Cancer-Associated Fibroblasts	MESH	http://purl.bioontology.org/ontology/MESH/D000072645
MTBLS626	" ""CAFQ105EV2D"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Cancer-Associated Fibroblasts	MESH	http://purl.bioontology.org/ontology/MESH/D000072645
MTBLS626	" ""CAFQ231EV2D"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Cancer-Associated Fibroblasts	MESH	http://purl.bioontology.org/ontology/MESH/D000072645
MTBLS626	" ""CAFLAPBS2D"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Cancer-Associated Fibroblasts	MESH	http://purl.bioontology.org/ontology/MESH/D000072645
MTBLS626	" ""CAFLA10AEV2D"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Cancer-Associated Fibroblasts	MESH	http://purl.bioontology.org/ontology/MESH/D000072645
MTBLS626	" ""CAFLA105EV2D"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Cancer-Associated Fibroblasts	MESH	http://purl.bioontology.org/ontology/MESH/D000072645
MTBLS626	" ""CAFLA231EV2D"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Cancer-Associated Fibroblasts	MESH	http://purl.bioontology.org/ontology/MESH/D000072645
MTBLS626	" ""CAFGLUCPBS2DM"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Cancer-Associated Fibroblasts	MESH	http://purl.bioontology.org/ontology/MESH/D000072645
MTBLS626	" ""CAFGLUC10AEV2DM"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Cancer-Associated Fibroblasts	MESH	http://purl.bioontology.org/ontology/MESH/D000072645
MTBLS626	" ""CAFGLUC105EV2DM"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Cancer-Associated Fibroblasts	MESH	http://purl.bioontology.org/ontology/MESH/D000072645
MTBLS626	" ""CAFGLUC231EV2DM"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Cancer-Associated Fibroblasts	MESH	http://purl.bioontology.org/ontology/MESH/D000072645
MTBLS626	" ""CAFQPBS2DM"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Cancer-Associated Fibroblasts	MESH	http://purl.bioontology.org/ontology/MESH/D000072645
MTBLS626	" ""CAFQ10AEV2DM"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Cancer-Associated Fibroblasts	MESH	http://purl.bioontology.org/ontology/MESH/D000072645
MTBLS626	" ""CAFQ105EV2DM"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Cancer-Associated Fibroblasts	MESH	http://purl.bioontology.org/ontology/MESH/D000072645
MTBLS626	" ""CAFQ231EV2DM"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Cancer-Associated Fibroblasts	MESH	http://purl.bioontology.org/ontology/MESH/D000072645
MTBLS626	" ""CAFLAPBS2DM"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Cancer-Associated Fibroblasts	MESH	http://purl.bioontology.org/ontology/MESH/D000072645
MTBLS626	" ""CAFLA10AEV2DM"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Cancer-Associated Fibroblasts	MESH	http://purl.bioontology.org/ontology/MESH/D000072645
MTBLS626	" ""CAFLA105EV2DM"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Cancer-Associated Fibroblasts	MESH	http://purl.bioontology.org/ontology/MESH/D000072645
MTBLS626	" ""CAFLA231EV2DM"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Cancer-Associated Fibroblasts	MESH	http://purl.bioontology.org/ontology/MESH/D000072645
MTBLS626	" ""NIHPBS1D"""	Mus musculus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10090	NIH-3T3 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000944
MTBLS626	" ""NIH10AEV1D"""	Mus musculus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10090	NIH-3T3 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000944
MTBLS626	" ""NIH105EV1D"""	Mus musculus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10090	NIH-3T3 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000944
