Number	" ""Source Name"""	Characteristics[Organism]	Term Source REF[Organism]	Term Accession Number[Organism]	Characteristics[Organism part]	Term Source REF[Organism part]	Term Accession Number[Organism part]
MTBLS528	" ""An-2_1"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	flower	BTO	http://purl.obolibrary.org/obo/BTO_0000469
MTBLS528	" ""An-2_2"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	flower	BTO	http://purl.obolibrary.org/obo/BTO_0000469
MTBLS528	" ""An-2_3"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	flower	BTO	http://purl.obolibrary.org/obo/BTO_0000469
MTBLS528	" ""Ang-0_1"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	flower	BTO	http://purl.obolibrary.org/obo/BTO_0000469
MTBLS528	" ""Ang-0_2"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	flower	BTO	http://purl.obolibrary.org/obo/BTO_0000469
MTBLS528	" ""Ang-0_3"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	flower	BTO	http://purl.obolibrary.org/obo/BTO_0000469
MTBLS528	" ""Bd-0_1"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	flower	BTO	http://purl.obolibrary.org/obo/BTO_0000469
MTBLS528	" ""Bd-0_2"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	flower	BTO	http://purl.obolibrary.org/obo/BTO_0000469
MTBLS528	" ""Bd-0_3"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	flower	BTO	http://purl.obolibrary.org/obo/BTO_0000469
MTBLS528	" ""Be-0_1"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	flower	BTO	http://purl.obolibrary.org/obo/BTO_0000469
MTBLS528	" ""Be-0_2"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	flower	BTO	http://purl.obolibrary.org/obo/BTO_0000469
MTBLS528	" ""Be-0_3"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	flower	BTO	http://purl.obolibrary.org/obo/BTO_0000469
MTBLS528	" ""Bla-11_1"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	flower	BTO	http://purl.obolibrary.org/obo/BTO_0000469
MTBLS528	" ""Bla-11_2"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	flower	BTO	http://purl.obolibrary.org/obo/BTO_0000469
MTBLS528	" ""Bla-11_3"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	flower	BTO	http://purl.obolibrary.org/obo/BTO_0000469
MTBLS528	" ""Blh-1_1"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	flower	BTO	http://purl.obolibrary.org/obo/BTO_0000469
MTBLS528	" ""Blh-1_2"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	flower	BTO	http://purl.obolibrary.org/obo/BTO_0000469
MTBLS528	" ""Blh-1_3"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	flower	BTO	http://purl.obolibrary.org/obo/BTO_0000469
MTBLS528	" ""Bsch-2_1"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	flower	BTO	http://purl.obolibrary.org/obo/BTO_0000469
