Number	" ""Source Name"""	Characteristics[Organism]	Term Source REF[Organism]	Term Accession Number[Organism]	Characteristics[Organism part]	Term Source REF[Organism part]	Term Accession Number[Organism part]
MTBLS483	" ""Control_I"""	Rattus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10114	cardiomyocyte cell line	BTO	http://purl.obolibrary.org/obo/BTO_0003324
MTBLS483	" ""Control_II"""	Rattus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10114	cardiomyocyte cell line	BTO	http://purl.obolibrary.org/obo/BTO_0003324
MTBLS483	" ""Control_III"""	Rattus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10114	cardiomyocyte cell line	BTO	http://purl.obolibrary.org/obo/BTO_0003324
MTBLS483	" ""15min_I"""	Rattus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10114	cardiomyocyte cell line	BTO	http://purl.obolibrary.org/obo/BTO_0003324
MTBLS483	" ""15min_II"""	Rattus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10114	cardiomyocyte cell line	BTO	http://purl.obolibrary.org/obo/BTO_0003324
MTBLS483	" ""15min_III"""	Rattus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10114	cardiomyocyte cell line	BTO	http://purl.obolibrary.org/obo/BTO_0003324
MTBLS483	" ""30min_I"""	Rattus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10114	cardiomyocyte cell line	BTO	http://purl.obolibrary.org/obo/BTO_0003324
MTBLS483	" ""30min_II"""	Rattus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10114	cardiomyocyte cell line	BTO	http://purl.obolibrary.org/obo/BTO_0003324
MTBLS483	" ""30min_III"""	Rattus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10114	cardiomyocyte cell line	BTO	http://purl.obolibrary.org/obo/BTO_0003324
MTBLS483	" ""70min_I"""	Rattus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10114	cardiomyocyte cell line	BTO	http://purl.obolibrary.org/obo/BTO_0003324
MTBLS483	" ""70min_II"""	Rattus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10114	cardiomyocyte cell line	BTO	http://purl.obolibrary.org/obo/BTO_0003324
MTBLS483	" ""70min_III"""	Rattus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10114	cardiomyocyte cell line	BTO	http://purl.obolibrary.org/obo/BTO_0003324
MTBLS483	" ""16h_I"""	Rattus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10114	cardiomyocyte cell line	BTO	http://purl.obolibrary.org/obo/BTO_0003324
MTBLS483	" ""16h_II"""	Rattus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10114	cardiomyocyte cell line	BTO	http://purl.obolibrary.org/obo/BTO_0003324
MTBLS483	" ""16h_III"""	Rattus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10114	cardiomyocyte cell line	BTO	http://purl.obolibrary.org/obo/BTO_0003324
