Number	" ""Source Name"""	Characteristics[Organism]	Term Source REF[Organism]	Term Accession Number[Organism]	Characteristics[Organism part]	Term Source REF[Organism part]	Term Accession Number[Organism part]
MTBLS628	" ""UPSC_PttVAP_Gene12_1"""	PttVAP_Gene12_Line1			Populus tremula x Populus tremuloides	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/47664
MTBLS628	" ""UPSC_PttVAP_Gene12_1"""	PttVAP_Gene12_Line1			Populus tremula x Populus tremuloides	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/47664
MTBLS628	" ""UPSC_PttVAP_Gene12_1"""	PttVAP_Gene12_Line1			Populus tremula x Populus tremuloides	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/47664
MTBLS628	" ""UPSC_PttVAP_Gene12_1"""	PttVAP_Gene12_Line1			Populus tremula x Populus tremuloides	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/47664
MTBLS628	" ""UPSC_PttVAP_Gene12_1"""	PttVAP_Gene12_Line1			Populus tremula x Populus tremuloides	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/47664
MTBLS628	" ""UPSC_PttVAP_Gene12_2"""	PttVAP_Gene12_line2			Populus tremula x Populus tremuloides	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/47664
MTBLS628	" ""UPSC_PttVAP_Gene12_2"""	PttVAP_Gene12_line2			Populus tremula x Populus tremuloides	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/47664
MTBLS628	" ""UPSC_PttVAP_Gene12_2"""	PttVAP_Gene12_line2			Populus tremula x Populus tremuloides	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/47664
MTBLS628	" ""UPSC_PttVAP_Gene12_2"""	PttVAP_Gene12_line2			Populus tremula x Populus tremuloides	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/47664
MTBLS628	" ""UPSC_PttVAP_Gene12_2"""	PttVAP_Gene12_line2			Populus tremula x Populus tremuloides	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/47664
MTBLS628	" ""UPSC_PttVAP_Gene12_3"""	PttVAP_Gene12_line3			Populus tremula x Populus tremuloides	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/47664
MTBLS628	" ""UPSC_PttVAP_Gene12_3"""	PttVAP_Gene12_line3			Populus tremula x Populus tremuloides	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/47664
MTBLS628	" ""UPSC_PttVAP_Gene12_3"""	PttVAP_Gene12_line3			Populus tremula x Populus tremuloides	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/47664
MTBLS628	" ""UPSC_WT"""	WT			Populus tremula x Populus tremuloides	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/47664
MTBLS628	" ""UPSC_WT"""	WT			Populus tremula x Populus tremuloides	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/47664
MTBLS628	" ""UPSC_WT"""	WT			Populus tremula x Populus tremuloides	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/47664
MTBLS628	" ""UPSC_WT"""	WT			Populus tremula x Populus tremuloides	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/47664
MTBLS628	" ""UPSC_WT"""	WT			Populus tremula x Populus tremuloides	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/47664
MTBLS628	" ""UPSC_WT"""	WT			Populus tremula x Populus tremuloides	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/47664
MTBLS628	" ""UPSC_WT"""	WT			Populus tremula x Populus tremuloides	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/47664
MTBLS628	" ""UPSC_WT"""	WT			Populus tremula x Populus tremuloides	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/47664
