Number	" ""Source Name"""	Characteristics[Organism]	Term Source REF[Organism]	Term Accession Number[Organism]	Characteristics[Organism part]	Term Source REF[Organism part]	Term Accession Number[Organism part]
MTBLS425	" ""ESO3"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	pluripotent stem cell-derived cardiomyocyte		
MTBLS425	" ""ESO3"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	pluripotent stem cell-derived cardiomyocyte		
MTBLS425	" ""ESO3"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	pluripotent stem cell-derived cardiomyocyte		
MTBLS425	" ""19-9-7"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	pluripotent stem cell-derived cardiomyocyte		
MTBLS425	" ""19-9-7"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	pluripotent stem cell-derived cardiomyocyte		
MTBLS425	" ""19-9-7"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	pluripotent stem cell-derived cardiomyocyte		
MTBLS425	" ""ESO3"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	pluripotent stem cell-derived cardiomyocyte		
MTBLS425	" ""ESO3"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	pluripotent stem cell-derived cardiomyocyte		
MTBLS425	" ""ESO3"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	pluripotent stem cell-derived cardiomyocyte		
MTBLS425	" ""19-9-7"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	pluripotent stem cell-derived cardiomyocyte		
MTBLS425	" ""19-9-7"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	pluripotent stem cell-derived cardiomyocyte		
MTBLS425	" ""19-9-7"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	pluripotent stem cell-derived cardiomyocyte		
MTBLS425	" ""ESO3"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	pluripotent stem cell-derived cardiomyocyte		
MTBLS425	" ""ESO3"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	pluripotent stem cell-derived cardiomyocyte		
MTBLS425	" ""ESO3"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	pluripotent stem cell-derived cardiomyocyte		
MTBLS425	" ""H9"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	pluripotent stem cell-derived cardiomyocyte		
MTBLS425	" ""H9"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	pluripotent stem cell-derived cardiomyocyte		
MTBLS425	" ""H9"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	pluripotent stem cell-derived cardiomyocyte		
MTBLS425	" ""H9"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	pluripotent stem cell-derived cardiomyocyte		
MTBLS425	" ""H9"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	pluripotent stem cell-derived cardiomyocyte		
MTBLS425	" ""H9"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	pluripotent stem cell-derived cardiomyocyte		
MTBLS425	" ""19-9-7"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	pluripotent stem cell-derived cardiomyocyte		
MTBLS425	" ""19-9-7"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	pluripotent stem cell-derived cardiomyocyte		
MTBLS425	" ""19-9-7"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	pluripotent stem cell-derived cardiomyocyte		
MTBLS425	" ""H9"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	pluripotent stem cell-derived cardiomyocyte		
MTBLS425	" ""H9"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	pluripotent stem cell-derived cardiomyocyte		
MTBLS425	" ""H9"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	pluripotent stem cell-derived cardiomyocyte		
