Number	" ""Source Name"""	Characteristics[Organism]	Term Source REF[Organism]	Term Accession Number[Organism]	Characteristics[Organism part]	Term Source REF[Organism part]	Term Accession Number[Organism part]
MTBLS128	" ""CeBiTec Bielefeld Uiversity.Group-1.Subject-1"""	Corynebacterium glutamicum	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1718	Corynebacterium glutamicum str. ATCC 21831		
MTBLS128	" ""CeBiTec Bielefeld Uiversity.Group-1.Subject-2"""	Corynebacterium glutamicum	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1718	Corynebacterium glutamicum str. ATCC 21831		
MTBLS128	" ""CeBiTec Bielefeld Uiversity.Group-1.Subject-3"""	Corynebacterium glutamicum	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1718	Corynebacterium glutamicum str. ATCC 21831		
MTBLS128	" ""CeBiTec Bielefeld Uiversity.Group-1.Subject-4"""	Corynebacterium glutamicum	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1718	Corynebacterium glutamicum str. ATCC 21831		
MTBLS128	" ""CeBiTec Bielefeld Uiversity.Group-2.Subject-1"""	Corynebacterium glutamicum	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1718	Corynebacterium glutamicum ATCC 13032	EFO	http://purl.obolibrary.org/obo/NCBITaxon_196627
MTBLS128	" ""CeBiTec Bielefeld Uiversity.Group-2.Subject-2"""	Corynebacterium glutamicum	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1718	Corynebacterium glutamicum ATCC 13032	EFO	http://purl.obolibrary.org/obo/NCBITaxon_196627
MTBLS128	" ""CeBiTec Bielefeld Uiversity.Group-2.Subject-3"""	Corynebacterium glutamicum	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1718	Corynebacterium glutamicum ATCC 13032	EFO	http://purl.obolibrary.org/obo/NCBITaxon_196627
MTBLS128	" ""CeBiTec Bielefeld Uiversity.Group-2.Subject-4"""	Corynebacterium glutamicum	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1718	Corynebacterium glutamicum ATCC 13032	EFO	http://purl.obolibrary.org/obo/NCBITaxon_196627
MTBLS128	" ""CeBiTec Bielefeld Uiversity.Group-3.Subject-1"""	Corynebacterium glutamicum	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1718	Corynebacterium glutamicum str. ATCC 21831		
MTBLS128	" ""CeBiTec Bielefeld Uiversity.Group-3.Subject-2"""	Corynebacterium glutamicum	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1718	Corynebacterium glutamicum str. ATCC 21831		
MTBLS128	" ""CeBiTec Bielefeld Uiversity.Group-3.Subject-3"""	Corynebacterium glutamicum	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1718	Corynebacterium glutamicum str. ATCC 21831		
MTBLS128	" ""CeBiTec Bielefeld Uiversity.Group-3.Subject-4"""	Corynebacterium glutamicum	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1718	Corynebacterium glutamicum str. ATCC 21831		
MTBLS128	" ""CeBiTec Bielefeld Uiversity.Group-4.Subject-1"""	blank					
MTBLS128	" ""CeBiTec Bielefeld Uiversity.Group-4.Subject-2"""	blank					
MTBLS128	" ""CeBiTec Bielefeld Uiversity.Group-4.Subject-3"""	blank					
MTBLS128	" ""CeBiTec Bielefeld Uiversity.Group-4.Subject-4"""	blank					
MTBLS128	" ""Source Name"""	Characteristics[Organism]	Term Source REF	Term Accession Number	Characteristics[Organism Part]	Term Source REF	Term Accession Number
MTBLS128	" ""CeBiTec Bielefeld Uiversity.Group-1.Subject-1"""	Corynebacterium glutamicum	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1718	Whole Organism	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13413
MTBLS128	" ""CeBiTec Bielefeld Uiversity.Group-1.Subject-2"""	Corynebacterium glutamicum	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1718	Whole Organism	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13413
MTBLS128	" ""CeBiTec Bielefeld Uiversity.Group-1.Subject-3"""	Corynebacterium glutamicum	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1718	Whole Organism	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13413
MTBLS128	" ""CeBiTec Bielefeld Uiversity.Group-1.Subject-4"""	Corynebacterium glutamicum	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1718	Whole Organism	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13413
MTBLS128	" ""CeBiTec Bielefeld Uiversity.Group-2.Subject-1"""	Corynebacterium glutamicum	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1718	Whole Organism	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13413
MTBLS128	" ""CeBiTec Bielefeld Uiversity.Group-2.Subject-2"""	Corynebacterium glutamicum	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1718	Whole Organism	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13413
MTBLS128	" ""CeBiTec Bielefeld Uiversity.Group-2.Subject-3"""	Corynebacterium glutamicum	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1718	Whole Organism	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13413
MTBLS128	" ""CeBiTec Bielefeld Uiversity.Group-2.Subject-4"""	Corynebacterium glutamicum	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1718	Whole Organism	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13413
MTBLS128	" ""CeBiTec Bielefeld Uiversity.Group-3.Subject-1"""	Corynebacterium glutamicum	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1718	Whole Organism	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13413
MTBLS128	" ""CeBiTec Bielefeld Uiversity.Group-3.Subject-2"""	Corynebacterium glutamicum	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1718	Whole Organism	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13413
MTBLS128	" ""CeBiTec Bielefeld Uiversity.Group-3.Subject-3"""	Corynebacterium glutamicum	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1718	Whole Organism	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13413
MTBLS128	" ""CeBiTec Bielefeld Uiversity.Group-3.Subject-4"""	Corynebacterium glutamicum	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1718	Whole Organism	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13413
MTBLS128	" ""CeBiTec Bielefeld Uiversity.Group-4.Subject-1"""	blank			blank		
MTBLS128	" ""CeBiTec Bielefeld Uiversity.Group-4.Subject-2"""	blank			blank		
MTBLS128	" ""CeBiTec Bielefeld Uiversity.Group-4.Subject-3"""	blank			blank		
MTBLS128	" ""CeBiTec Bielefeld Uiversity.Group-4.Subject-4"""	blank			blank		
