Number	" ""Source Name"""	Characteristics[Organism]	Term Source REF[Organism]	Term Accession Number[Organism]	Characteristics[Organism part]	Term Source REF[Organism part]	Term Accession Number[Organism part]
MTBLS386	" ""HliveAH1"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Aqueous Humor	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13190
MTBLS386	" ""HliveAH2"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Aqueous Humor	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13190
MTBLS386	" ""HliveAH3"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Aqueous Humor	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13190
MTBLS386	" ""HliveAH4"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Aqueous Humor	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13190
MTBLS386	" ""HliveAH5"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Aqueous Humor	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13190
MTBLS386	" ""HliveAH6"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Aqueous Humor	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13190
MTBLS386	" ""Hliveserum1"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS386	" ""Hliveserum2"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS386	" ""Hliveserum3"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS386	" ""Hliveserum4"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS386	" ""Hliveserum5"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS386	" ""Hliveserum6"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS386	" ""HcadAH1"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Aqueous Humor	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13190
MTBLS386	" ""HcadAH2"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Aqueous Humor	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13190
MTBLS386	" ""HcadAH3"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Aqueous Humor	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13190
MTBLS386	" ""HcadAH4"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Aqueous Humor	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13190
MTBLS386	" ""HcadAH5"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Aqueous Humor	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13190
MTBLS386	" ""HcadAH6"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	Aqueous Humor	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13190
MTBLS386	" ""Hcadserum1"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS386	" ""Hcadserum2"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS386	" ""Hcadserum3"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS386	" ""Hcadserum4"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS386	" ""Hcadserum5"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS386	" ""Hcadserum6"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
