Number	" ""Source Name"""	Characteristics[Organism]	Term Source REF[Organism]	Term Accession Number[Organism]	Characteristics[Organism part]	Term Source REF[Organism part]	Term Accession Number[Organism part]
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Blood"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	blood serum	BTO	http://purl.obolibrary.org/obo/BTO_0000133
MTBLS161	" ""Urine"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	urine	BTO	http://purl.obolibrary.org/obo/BTO_0001419
MTBLS161	" ""Urine"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	urine	BTO	http://purl.obolibrary.org/obo/BTO_0001419
MTBLS161	" ""Urine"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	urine	BTO	http://purl.obolibrary.org/obo/BTO_0001419
MTBLS161	" ""Urine"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	urine	BTO	http://purl.obolibrary.org/obo/BTO_0001419
MTBLS161	" ""Urine"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	urine	BTO	http://purl.obolibrary.org/obo/BTO_0001419
MTBLS161	" ""Urine"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	urine	BTO	http://purl.obolibrary.org/obo/BTO_0001419
MTBLS161	" ""Urine"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	urine	BTO	http://purl.obolibrary.org/obo/BTO_0001419
MTBLS161	" ""Urine"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	urine	BTO	http://purl.obolibrary.org/obo/BTO_0001419
MTBLS161	" ""Urine"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	urine	BTO	http://purl.obolibrary.org/obo/BTO_0001419
MTBLS161	" ""Urine"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	urine	BTO	http://purl.obolibrary.org/obo/BTO_0001419
MTBLS161	" ""Urine"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	urine	BTO	http://purl.obolibrary.org/obo/BTO_0001419
MTBLS161	" ""Urine"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	urine	BTO	http://purl.obolibrary.org/obo/BTO_0001419
MTBLS161	" ""Urine"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	urine	BTO	http://purl.obolibrary.org/obo/BTO_0001419
MTBLS161	" ""Urine"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	urine	BTO	http://purl.obolibrary.org/obo/BTO_0001419
MTBLS161	" ""Urine"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	urine	BTO	http://purl.obolibrary.org/obo/BTO_0001419
MTBLS161	" ""Urine"""	Human	NCBITAXON	http://purl.bioontology.org/ontology/STY/T016	urine	BTO	http://purl.obolibrary.org/obo/BTO_0001419
