Number	" ""Source Name"""	Characteristics[Organism]	Term Source REF[Organism]	Term Accession Number[Organism]	Characteristics[Organism part]	Term Source REF[Organism part]	Term Accession Number[Organism part]
MTBLS447	" ""WT"""	Solanum lycopersicum	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4081	cultured plant callus	PO	http://purl.obolibrary.org/obo/PO_0000009
MTBLS447	" ""WT"""	Solanum lycopersicum	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4081	cultured plant callus	PO	http://purl.obolibrary.org/obo/PO_0000009
MTBLS447	" ""WT"""	Solanum lycopersicum	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4081	cultured plant callus	PO	http://purl.obolibrary.org/obo/PO_0000009
MTBLS447	" ""WT"""	Solanum lycopersicum	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4081	cultured plant callus	PO	http://purl.obolibrary.org/obo/PO_0000009
MTBLS447	" ""WT"""	Solanum lycopersicum	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4081	cultured plant callus	PO	http://purl.obolibrary.org/obo/PO_0000009
MTBLS447	" ""WT"""	Solanum lycopersicum	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4081	Regenerated shoot		
MTBLS447	" ""WT"""	Solanum lycopersicum	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4081	Regenerated shoot		
MTBLS447	" ""WT"""	Solanum lycopersicum	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4081	Regenerated shoot		
MTBLS447	" ""WT"""	Solanum lycopersicum	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4081	Regenerated shoot		
MTBLS447	" ""WT"""	Solanum lycopersicum	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4081	Regenerated shoot		
MTBLS447	" ""WT"""	Solanum lycopersicum	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4081	cotyledon	PO	http://purl.obolibrary.org/obo/PO_0020030
MTBLS447	" ""WT"""	Solanum lycopersicum	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4081	cotyledon	PO	http://purl.obolibrary.org/obo/PO_0020030
MTBLS447	" ""WT"""	Solanum lycopersicum	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4081	cotyledon	PO	http://purl.obolibrary.org/obo/PO_0020030
MTBLS447	" ""WT"""	Solanum lycopersicum	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4081	cotyledon	PO	http://purl.obolibrary.org/obo/PO_0020030
MTBLS447	" ""WT"""	Solanum lycopersicum	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4081	cotyledon	PO	http://purl.obolibrary.org/obo/PO_0020030
MTBLS447	" ""pct1-2"""	Solanum lycopersicum	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4081	cultured plant callus	PO	http://purl.obolibrary.org/obo/PO_0000009
