Number	" ""Source Name"""	Characteristics[Organism]	Term Source REF[Organism]	Term Accession Number[Organism]	Characteristics[Organism part]	Term Source REF[Organism part]	Term Accession Number[Organism part]
MTBLS519	" ""T08R1"""	Kalanchoe fedtschenkoi	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/63787	leaf	BTO	http://purl.obolibrary.org/obo/BTO_0000713
MTBLS519	" ""T08R2"""	Kalanchoe fedtschenkoi	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/63787	leaf	BTO	http://purl.obolibrary.org/obo/BTO_0000713
MTBLS519	" ""T08R3"""	Kalanchoe fedtschenkoi	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/63787	leaf	BTO	http://purl.obolibrary.org/obo/BTO_0000713
MTBLS519	" ""T10R1"""	Kalanchoe fedtschenkoi	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/63787	leaf	BTO	http://purl.obolibrary.org/obo/BTO_0000713
MTBLS519	" ""T10R2"""	Kalanchoe fedtschenkoi	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/63787	leaf	BTO	http://purl.obolibrary.org/obo/BTO_0000713
MTBLS519	" ""T10R3"""	Kalanchoe fedtschenkoi	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/63787	leaf	BTO	http://purl.obolibrary.org/obo/BTO_0000713
MTBLS519	" ""T12R1"""	Kalanchoe fedtschenkoi	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/63787	leaf	BTO	http://purl.obolibrary.org/obo/BTO_0000713
MTBLS519	" ""T12R2"""	Kalanchoe fedtschenkoi	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/63787	leaf	BTO	http://purl.obolibrary.org/obo/BTO_0000713
MTBLS519	" ""T12R3"""	Kalanchoe fedtschenkoi	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/63787	leaf	BTO	http://purl.obolibrary.org/obo/BTO_0000713
MTBLS519	" ""T14R1"""	Kalanchoe fedtschenkoi	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/63787	leaf	BTO	http://purl.obolibrary.org/obo/BTO_0000713
MTBLS519	" ""T14R2"""	Kalanchoe fedtschenkoi	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/63787	leaf	BTO	http://purl.obolibrary.org/obo/BTO_0000713
MTBLS519	" ""T14R3"""	Kalanchoe fedtschenkoi	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/63787	leaf	BTO	http://purl.obolibrary.org/obo/BTO_0000713
MTBLS519	" ""T16R1"""	Kalanchoe fedtschenkoi	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/63787	leaf	BTO	http://purl.obolibrary.org/obo/BTO_0000713
MTBLS519	" ""T16R2"""	Kalanchoe fedtschenkoi	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/63787	leaf	BTO	http://purl.obolibrary.org/obo/BTO_0000713
MTBLS519	" ""T16R3"""	Kalanchoe fedtschenkoi	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/63787	leaf	BTO	http://purl.obolibrary.org/obo/BTO_0000713
MTBLS519	" ""T18R1"""	Kalanchoe fedtschenkoi	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/63787	leaf	BTO	http://purl.obolibrary.org/obo/BTO_0000713
