Number	" ""Source Name"""	Characteristics[Organism]	Term Source REF[Organism]	Term Accession Number[Organism]	Characteristics[Organism part]	Term Source REF[Organism part]	Term Accession Number[Organism part]
MTBLS77	" ""callipyge_plasma_101"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_103"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_104"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_105"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_106"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_107"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_108"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_109"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_110"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_111"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_112"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_113"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_114"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_115"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_116"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_117"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_118"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_119"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_120"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_121"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_122"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_124"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_148"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_152"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_153"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_160"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_162"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_163"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_166"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_168"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_169"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_171"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_172"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_173"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_190"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_191"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_123"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_125"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_126"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_127"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_128"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_129"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_130"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_131"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_132"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_133"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_134"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_135"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_136"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_137"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_138"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_139"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_140"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_142"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_143"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_144"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_145"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_146"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_147"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_150"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_151"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
MTBLS77	" ""callipyge_plasma_154"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	blood plasma	BTO	http://purl.obolibrary.org/obo/BTO_0000131
