Number	" ""Source Name"""	Characteristics[Organism]	Term Source REF[Organism]	Term Accession Number[Organism]	Characteristics[Organism part]	Term Source REF[Organism part]	Term Accession Number[Organism part]
MTBLS151	" ""Plant materials"""	Oryza sativa	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4530	Oryza sativa L. ssp. indica cv. IL308		
MTBLS151	" ""Plant materials"""	Oryza sativa	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4530	Oryza sativa L. ssp. indica cv. IL308		
MTBLS151	" ""Plant materials"""	Oryza sativa	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4530	Oryza sativa L. ssp. indica cv. IL308		
MTBLS151	" ""Plant materials"""	Oryza sativa	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4530	Oryza sativa L. ssp. indica cv. IL308		
MTBLS151	" ""Plant materials"""	Oryza sativa	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4530	Oryza sativa L. ssp. indica cv. IL308		
MTBLS151	" ""Plant materials"""	Oryza sativa	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4530	Oryza sativa L. ssp. indica cv. IL308		
MTBLS151	" ""Plant materials"""	Oryza sativa	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4530	Oryza sativa L. ssp. indica cv. IL308		
MTBLS151	" ""Plant materials"""	Oryza sativa	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4530	Oryza sativa L. ssp. indica cv. IL308		
MTBLS151	" ""Plant materials"""	Oryza sativa	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4530	Oryza sativa L. ssp. indica cv. IL308		
MTBLS151	" ""Plant materials"""	Oryza sativa	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4530	Oryza sativa L. ssp. indica cv. IL308		
MTBLS151	" ""Plant materials"""	Oryza sativa	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4530	Oryza sativa L. ssp. indica cv. IL308		
MTBLS151	" ""Plant materials"""	Oryza sativa	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4530	Oryza sativa L. ssp. indica cv. IL308		
MTBLS151	" ""Plant materials"""	Oryza sativa	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4530	Oryza sativa L. ssp. indica cv. IL308		
MTBLS151	" ""Plant materials"""	Oryza sativa	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4530	Oryza sativa L. ssp. indica cv. IL308		
