Number	" ""Source Name"""	Characteristics[Organism]	Term Source REF[Organism]	Term Accession Number[Organism]	Characteristics[Organism part]	Term Source REF[Organism part]	Term Accession Number[Organism part]
MTBLS333	" ""Raspberry"""	Rubus idaeus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/32247	fruit	BTO	http://purl.obolibrary.org/obo/BTO_0000486
MTBLS333	" ""Raspberry"""	Rubus idaeus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/32247	fruit	BTO	http://purl.obolibrary.org/obo/BTO_0000486
MTBLS333	" ""Raspberry"""	Rubus idaeus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/32247	fruit	BTO	http://purl.obolibrary.org/obo/BTO_0000486
MTBLS333	" ""Raspberry"""	Rubus idaeus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/32247	fruit	BTO	http://purl.obolibrary.org/obo/BTO_0000486
MTBLS333	" ""Raspberry"""	Rubus idaeus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/32247	fruit	BTO	http://purl.obolibrary.org/obo/BTO_0000486
MTBLS333	" ""Raspberry"""	Rubus idaeus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/32247	fruit	BTO	http://purl.obolibrary.org/obo/BTO_0000486
MTBLS333	" ""Raspberry"""	Rubus idaeus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/32247	fruit	BTO	http://purl.obolibrary.org/obo/BTO_0000486
MTBLS333	" ""Raspberry"""	Rubus idaeus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/32247	fruit	BTO	http://purl.obolibrary.org/obo/BTO_0000486
MTBLS333	" ""Raspberry"""	Rubus idaeus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/32247	fruit	BTO	http://purl.obolibrary.org/obo/BTO_0000486
MTBLS333	" ""Raspberry"""	Rubus idaeus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/32247	fruit	BTO	http://purl.obolibrary.org/obo/BTO_0000486
MTBLS333	" ""Raspberry"""	Rubus idaeus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/32247	fruit	BTO	http://purl.obolibrary.org/obo/BTO_0000486
MTBLS333	" ""Raspberry"""	Rubus idaeus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/32247	fruit	BTO	http://purl.obolibrary.org/obo/BTO_0000486
MTBLS333	" ""Raspberry"""	Rubus idaeus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/32247	fruit	BTO	http://purl.obolibrary.org/obo/BTO_0000486
MTBLS333	" ""Raspberry"""	Rubus idaeus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/32247	fruit	BTO	http://purl.obolibrary.org/obo/BTO_0000486
MTBLS333	" ""Raspberry"""	Rubus idaeus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/32247	fruit	BTO	http://purl.obolibrary.org/obo/BTO_0000486
MTBLS333	" ""Raspberry"""	Rubus idaeus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/32247	fruit	BTO	http://purl.obolibrary.org/obo/BTO_0000486
MTBLS333	" ""Raspberry"""	Rubus idaeus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/32247	fruit	BTO	http://purl.obolibrary.org/obo/BTO_0000486
MTBLS333	" ""Raspberry"""	Rubus idaeus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/32247	fruit	BTO	http://purl.obolibrary.org/obo/BTO_0000486
MTBLS333	" ""Raspberry"""	Rubus idaeus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/32247	fruit	BTO	http://purl.obolibrary.org/obo/BTO_0000486
MTBLS333	" ""Raspberry"""	Rubus idaeus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/32247	fruit	BTO	http://purl.obolibrary.org/obo/BTO_0000486
MTBLS333	" ""Raspberry"""	Rubus idaeus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/32247	fruit	BTO	http://purl.obolibrary.org/obo/BTO_0000486
MTBLS333	" ""Raspberry"""	Rubus idaeus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/32247	fruit	BTO	http://purl.obolibrary.org/obo/BTO_0000486
MTBLS333	" ""Raspberry"""	Rubus idaeus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/32247	fruit	BTO	http://purl.obolibrary.org/obo/BTO_0000486
MTBLS333	" ""Raspberry"""	Rubus idaeus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/32247	fruit	BTO	http://purl.obolibrary.org/obo/BTO_0000486
MTBLS333	" ""Raspberry"""	Rubus idaeus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/32247	fruit	BTO	http://purl.obolibrary.org/obo/BTO_0000486
MTBLS333	" ""Raspberry"""	Rubus idaeus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/32247	fruit	BTO	http://purl.obolibrary.org/obo/BTO_0000486
