Number	" ""Source Name"""	Characteristics[Organism]	Term Source REF[Organism]	Term Accession Number[Organism]	Characteristics[Organism part]	Term Source REF[Organism part]	Term Accession Number[Organism part]
MTBLS336	" ""Rothera"""	Cucumaria georgiana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/864626			
MTBLS336	" ""Rothera"""	Cucumaria georgiana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/864626			
MTBLS336	" ""Rothera"""	Cucumaria georgiana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/864626			
MTBLS336	" ""Rothera"""	Cucumaria georgiana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/864626			
MTBLS336	" ""Rothera"""	Cucumaria georgiana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/864626			
MTBLS336	" ""Rothera"""	Cucumaria georgiana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/864626			
MTBLS336	" ""Rothera"""	Cucumaria georgiana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/864626			
MTBLS336	" ""Rothera"""	Cucumaria georgiana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/864626			
MTBLS336	" ""Rothera"""	Cucumaria georgiana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/864626			
MTBLS336	" ""Rothera"""	Cucumaria georgiana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/864626			
MTBLS336	" ""Rothera"""	Cucumaria georgiana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/864626			
MTBLS336	" ""Rothera"""	Cucumaria georgiana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/864626			
MTBLS336	" ""Rothera"""	Cucumaria georgiana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/864626			
MTBLS336	" ""Rothera"""	Cucumaria georgiana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/864626			
MTBLS336	" ""Rothera"""	Cucumaria georgiana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/864626			
MTBLS336	" ""Rothera"""	Cucumaria georgiana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/864626			
MTBLS336	" ""Rothera"""	Cucumaria georgiana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/864626			
MTBLS336	" ""Rothera"""	Cucumaria georgiana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/864626			
MTBLS336	" ""Rothera"""	Cucumaria georgiana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/864626			
MTBLS336	" ""Rothera"""	Cucumaria georgiana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/864626			
MTBLS336	" ""Rothera"""	Laternula elliptica	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/228457			
MTBLS336	" ""Rothera"""	Laternula elliptica	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/228457			
MTBLS336	" ""Rothera"""	Laternula elliptica	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/228457			
MTBLS336	" ""Rothera"""	Laternula elliptica	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/228457			
