Number	" ""Source Name"""	Characteristics[Organism]	Term Source REF[Organism]	Term Accession Number[Organism]	Characteristics[Organism part]	Term Source REF[Organism part]	Term Accession Number[Organism part]
MTBLS382	" ""Mice_1"""	Mus musculus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10090	Mus musculus str. Arntl-/-		
MTBLS382	" ""Mice_2"""	Mus musculus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10090			
MTBLS382	" ""Mice_3"""	Mus musculus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10090	Mus musculus str. Arntl-/-		
MTBLS382	" ""Mice_4"""	Mus musculus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10090			
MTBLS382	" ""Mice_5"""	Mus musculus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10090	Mus musculus str. Arntl-/-		
MTBLS382	" ""Mice_6"""	Mus musculus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10090			
MTBLS382	" ""Mice_7"""	Mus musculus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10090	Mus musculus str. Arntl-/-		
MTBLS382	" ""Mice_8"""	Mus musculus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10090			
MTBLS382	" ""Mice_9"""	Mus musculus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10090	Mus musculus str. Arntl-/-		
MTBLS382	" ""Mice_10"""	Mus musculus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10090			
MTBLS382	" ""Mice_11"""	Mus musculus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10090	Mus musculus str. Arntl-/-		
MTBLS382	" ""Mice_12"""	Mus musculus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10090			
MTBLS382	" ""Mice_13"""	Mus musculus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10090	Mus musculus str. Arntl-/-		
MTBLS382	" ""Mice_14"""	Mus musculus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10090			
MTBLS382	" ""Mice_15"""	Mus musculus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10090	Mus musculus str. Arntl-/-		
MTBLS382	" ""Mice_16"""	Mus musculus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10090			
MTBLS382	" ""Mice_17"""	Mus musculus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10090	Mus musculus str. Arntl-/-		
MTBLS382	" ""Mice_18"""	Mus musculus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10090			
MTBLS382	" ""Mice_19"""	Mus musculus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10090	Mus musculus str. Arntl-/-		
MTBLS382	" ""Mice_20"""	Mus musculus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10090			
MTBLS382	" ""Mice_21"""	Mus musculus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10090	Mus musculus str. Arntl-/-		
MTBLS382	" ""Mice_22"""	Mus musculus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10090			
MTBLS382	" ""Mice_23"""	Mus musculus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10090	Mus musculus str. Arntl-/-		
MTBLS382	" ""Mice_24"""	Mus musculus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10090			
MTBLS382	" ""Mice_25"""	Mus musculus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10090	Mus musculus str. Arntl-/-		
MTBLS382	" ""Mice_26"""	Mus musculus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10090			
MTBLS382	" ""Mice_27"""	Mus musculus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10090	Mus musculus str. Arntl-/-		
MTBLS382	" ""Mice_28"""	Mus musculus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10090			
MTBLS382	" ""Mice_29"""	Mus musculus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10090	Mus musculus str. Arntl-/-		
MTBLS382	" ""Mice_30"""	Mus musculus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10090			
MTBLS382	" ""Mice_31"""	Mus musculus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10090	Mus musculus str. Arntl-/-		
