Number	" ""Source Name"""	Characteristics[Organism]	Term Source REF[Organism]	Term Accession Number[Organism]	Characteristics[Organism part]	Term Source REF[Organism part]	Term Accession Number[Organism part]
MTBLS546	" ""HFD-BA-GM-SCFA"""	Mice	APAONTO	http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Mice	caecal content		
MTBLS546	" ""HFD-BA-GM-SCFA"""	Mice	APAONTO	http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Mice	caecal content		
MTBLS546	" ""HFD-BA-GM-SCFA"""	Mice	APAONTO	http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Mice	caecal content		
MTBLS546	" ""HFD-BA-GM-SCFA"""	Mice	APAONTO	http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Mice	caecal content		
MTBLS546	" ""HFD-BA-GM-SCFA"""	Mice	APAONTO	http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Mice	caecal content		
MTBLS546	" ""HFD-BA-GM-SCFA"""	Mice	APAONTO	http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Mice	caecal content		
MTBLS546	" ""HFD-BA-GM-SCFA"""	Mice	APAONTO	http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Mice	caecal content		
MTBLS546	" ""HFD-BA-GM-SCFA"""	Mice	APAONTO	http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Mice	caecal content		
MTBLS546	" ""HFD-BA-GM-SCFA"""	Mice	APAONTO	http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Mice	caecal content		
MTBLS546	" ""HFD-BA-GM-SCFA"""	Mice	APAONTO	http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Mice	caecal content		
MTBLS546	" ""Source Name"""	Characteristics[Organism]	Term Source REF	Term Accession Number	Characteristics[Variant]	Term Source REF	Term Accession Number
MTBLS546	" ""HFD-BA-GM-SCFA"""	Mus musculus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10090	C57BL/6J	EFO	http://www.ebi.ac.uk/efo/EFO_0000606
MTBLS546	" ""HFD-BA-GM-SCFA"""	Mus musculus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10090	C57BL/6J	EFO	http://www.ebi.ac.uk/efo/EFO_0000606
MTBLS546	" ""HFD-BA-GM-SCFA"""	Mus musculus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10090	C57BL/6J	EFO	http://www.ebi.ac.uk/efo/EFO_0000606
MTBLS546	" ""HFD-BA-GM-SCFA"""	Mus musculus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10090	C57BL/6J	EFO	http://www.ebi.ac.uk/efo/EFO_0000606
MTBLS546	" ""HFD-BA-GM-SCFA"""	Mus musculus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10090	C57BL/6J	EFO	http://www.ebi.ac.uk/efo/EFO_0000606
MTBLS546	" ""HFD-BA-GM-SCFA"""	Mus musculus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10090	C57BL/6J	EFO	http://www.ebi.ac.uk/efo/EFO_0000606
MTBLS546	" ""HFD-BA-GM-SCFA"""	Mus musculus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10090	C57BL/6J	EFO	http://www.ebi.ac.uk/efo/EFO_0000606
MTBLS546	" ""HFD-BA-GM-SCFA"""	Mus musculus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10090	C57BL/6J	EFO	http://www.ebi.ac.uk/efo/EFO_0000606
MTBLS546	" ""HFD-BA-GM-SCFA"""	Mus musculus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10090	C57BL/6J	EFO	http://www.ebi.ac.uk/efo/EFO_0000606
MTBLS546	" ""HFD-BA-GM-SCFA"""	Mus musculus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10090	C57BL/6J	EFO	http://www.ebi.ac.uk/efo/EFO_0000606
