Number	" ""Source Name"""	Characteristics[Organism]	Term Source REF[Organism]	Term Accession Number[Organism]	Characteristics[Organism part]	Term Source REF[Organism part]	Term Accession Number[Organism part]
MTBLS548	" ""HFD-BA-GM-FFA"""	Mice	APAONTO	http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Mice	caecal content		
MTBLS548	" ""HFD-BA-GM-FFA"""	Mice	APAONTO	http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Mice	caecal content		
MTBLS548	" ""HFD-BA-GM-FFA"""	Mice	APAONTO	http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Mice	caecal content		
MTBLS548	" ""HFD-BA-GM-FFA"""	Mice	APAONTO	http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Mice	caecal content		
MTBLS548	" ""HFD-BA-GM-FFA"""	Mice	APAONTO	http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Mice	caecal content		
MTBLS548	" ""HFD-BA-GM-FFA"""	Mice	APAONTO	http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Mice	caecal content		
MTBLS548	" ""HFD-BA-GM-FFA"""	Mice	APAONTO	http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Mice	caecal content		
MTBLS548	" ""HFD-BA-GM-FFA"""	Mice	APAONTO	http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Mice	caecal content		
MTBLS548	" ""HFD-BA-GM-FFA"""	Mice	APAONTO	http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Mice	caecal content		
MTBLS548	" ""HFD-BA-GM-FFA"""	Mice	APAONTO	http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Mice	caecal content		
MTBLS548	" ""Source Name"""	Characteristics[Organism]	Term Source REF	Term Accession Number	Characteristics[Variant]	Term Source REF	Term Accession Number
MTBLS548	" ""HFD-BA-GM-FFA"""	Mus musculus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10090	C57BL/6J	EFO	http://www.ebi.ac.uk/efo/EFO_0000606
MTBLS548	" ""HFD-BA-GM-FFA"""	Mus musculus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10090	C57BL/6J	EFO	http://www.ebi.ac.uk/efo/EFO_0000606
MTBLS548	" ""HFD-BA-GM-FFA"""	Mus musculus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10090	C57BL/6J	EFO	http://www.ebi.ac.uk/efo/EFO_0000606
MTBLS548	" ""HFD-BA-GM-FFA"""	Mus musculus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10090	C57BL/6J	EFO	http://www.ebi.ac.uk/efo/EFO_0000606
MTBLS548	" ""HFD-BA-GM-FFA"""	Mus musculus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10090	C57BL/6J	EFO	http://www.ebi.ac.uk/efo/EFO_0000606
MTBLS548	" ""HFD-BA-GM-FFA"""	Mus musculus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10090	C57BL/6J	EFO	http://www.ebi.ac.uk/efo/EFO_0000606
MTBLS548	" ""HFD-BA-GM-FFA"""	Mus musculus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10090	C57BL/6J	EFO	http://www.ebi.ac.uk/efo/EFO_0000606
MTBLS548	" ""HFD-BA-GM-FFA"""	Mus musculus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10090	C57BL/6J	EFO	http://www.ebi.ac.uk/efo/EFO_0000606
MTBLS548	" ""HFD-BA-GM-FFA"""	Mus musculus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10090	C57BL/6J	EFO	http://www.ebi.ac.uk/efo/EFO_0000606
MTBLS548	" ""HFD-BA-GM-FFA"""	Mus musculus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10090	C57BL/6J	EFO	http://www.ebi.ac.uk/efo/EFO_0000606
