Number	" ""Source Name"""	Characteristics[Organism]	Term Source REF[Organism]	Term Accession Number[Organism]	Characteristics[Organism part]	Term Source REF[Organism part]	Term Accession Number[Organism part]
MTBLS69	" ""Dermal_talk outer layer"""	Sorghum bicolor	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4558	flower stalk	BTO	http://purl.obolibrary.org/obo/BTO_0002244
MTBLS69	" ""Dermal_talk outer layer"""	Sorghum bicolor	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4558	flower stalk	BTO	http://purl.obolibrary.org/obo/BTO_0002244
MTBLS69	" ""Dermal_talk outer layer"""	Sorghum bicolor	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4558	flower stalk	BTO	http://purl.obolibrary.org/obo/BTO_0002244
MTBLS69	" ""Dermal_talk outer layer"""	Sorghum bicolor	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4558	flower stalk	BTO	http://purl.obolibrary.org/obo/BTO_0002244
MTBLS69	" ""Dermal_talk outer layer"""	Sorghum bicolor	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4558	flower stalk	BTO	http://purl.obolibrary.org/obo/BTO_0002244
MTBLS69	" ""Dermal_talk outer layer"""	Sorghum bicolor	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4558	flower stalk	BTO	http://purl.obolibrary.org/obo/BTO_0002244
MTBLS69	" ""Dermal_talk outer layer"""	Sorghum bicolor	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4558	flower stalk	BTO	http://purl.obolibrary.org/obo/BTO_0002244
MTBLS69	" ""Dermal_talk outer layer"""	Sorghum bicolor	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4558	flower stalk	BTO	http://purl.obolibrary.org/obo/BTO_0002244
MTBLS69	" ""Dermal_talk outer layer"""	Sorghum bicolor	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4558	flower stalk	BTO	http://purl.obolibrary.org/obo/BTO_0002244
MTBLS69	" ""Seed Head"""	Sorghum bicolor	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4558	seed vessel	BTO	http://purl.obolibrary.org/obo/BTO_0004209
MTBLS69	" ""Seed Head"""	Sorghum bicolor	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4558	seed vessel	BTO	http://purl.obolibrary.org/obo/BTO_0004209
MTBLS69	" ""Seed Head"""	Sorghum bicolor	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4558	seed vessel	BTO	http://purl.obolibrary.org/obo/BTO_0004209
MTBLS69	" ""Seed Head"""	Sorghum bicolor	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4558	seed vessel	BTO	http://purl.obolibrary.org/obo/BTO_0004209
MTBLS69	" ""Seed Head"""	Sorghum bicolor	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4558	seed vessel	BTO	http://purl.obolibrary.org/obo/BTO_0004209
MTBLS69	" ""Seed Head"""	Sorghum bicolor	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4558	seed vessel	BTO	http://purl.obolibrary.org/obo/BTO_0004209
MTBLS69	" ""Seed Head"""	Sorghum bicolor	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4558	seed vessel	BTO	http://purl.obolibrary.org/obo/BTO_0004209
MTBLS69	" ""Seed Head"""	Sorghum bicolor	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4558	seed vessel	BTO	http://purl.obolibrary.org/obo/BTO_0004209
MTBLS69	" ""Seed Head"""	Sorghum bicolor	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4558	seed vessel	BTO	http://purl.obolibrary.org/obo/BTO_0004209
