Number	" ""Source Name"""	Characteristics[Organism]	Term Source REF[Organism]	Term Accession Number[Organism]	Characteristics[Organism part]	Term Source REF[Organism part]	Term Accession Number[Organism part]
MTBLS342	" ""Moorea 2013 Sample Collection"""	Acropora	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/6127	Acropora sp. 1		
MTBLS342	" ""Moorea 2013 Sample Collection"""	Porites	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/46719	Porites irregularis		
MTBLS342	" ""Moorea 2013 Sample Collection"""	Acropora	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/6127	Acropora sp. 1		
MTBLS342	" ""Moorea 2013 Sample Collection"""	Porites rus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/262591			
MTBLS342	" ""Moorea 2013 Sample Collection"""	Montipora	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/46703	Montipora spp.		
MTBLS342	" ""Moorea 2013 Sample Collection"""	Porites lobata	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/104759			
MTBLS342	" ""Moorea 2013 Sample Collection"""	Porites	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/46719	Porites irregularis		
MTBLS342	" ""Moorea 2013 Sample Collection"""	Pocillopora acuta	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1491507			
MTBLS342	" ""Moorea 2013 Sample Collection"""	Acropora	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/6127	Acropora sp. 1		
MTBLS342	" ""Moorea 2013 Sample Collection"""	Pocillopora meandrina	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/46732			
MTBLS342	" ""Moorea 2013 Sample Collection"""	Acropora	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/6127	Acropora sp. 2		
MTBLS342	" ""Moorea 2013 Sample Collection"""	Porites lobata	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/104759			
MTBLS342	" ""Moorea 2013 Sample Collection"""	Pocillopora meandrina	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/46732			
MTBLS342	" ""Moorea 2013 Sample Collection"""	Montipora	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/46703	Montipora spp.		
MTBLS342	" ""Moorea 2013 Sample Collection"""	Acropora	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/6127	Acropora sp. 1		
MTBLS342	" ""Moorea 2013 Sample Collection"""	Pocillopora acuta	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1491507			
MTBLS342	" ""Moorea 2013 Sample Collection"""	Pocillopora meandrina	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/46732			
MTBLS342	" ""Moorea 2013 Sample Collection"""	Acropora	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/6127	Acropora sp. 2		
MTBLS342	" ""Moorea 2013 Sample Collection"""	Pocillopora acuta	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1491507			
MTBLS342	" ""Moorea 2013 Sample Collection"""	Montipora aequituberculata	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/105609			
MTBLS342	" ""Moorea 2013 Sample Collection"""	Montipora aequituberculata	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/105609			
MTBLS342	" ""Moorea 2013 Sample Collection"""	Montipora	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/46703	Montipora spp.		
MTBLS342	" ""Moorea 2013 Sample Collection"""	Pocillopora meandrina	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/46732			
MTBLS342	" ""Moorea 2013 Sample Collection"""	Pocillopora acuta	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1491507			
MTBLS342	" ""Moorea 2013 Sample Collection"""	Montipora	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/46703	Montipora spp.		
MTBLS342	" ""Moorea 2013 Sample Collection"""	Pocillopora meandrina	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/46732			
MTBLS342	" ""Moorea 2013 Sample Collection"""	Porites lobata	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/104759			
MTBLS342	" ""Moorea 2013 Sample Collection"""	Montipora aequituberculata	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/105609			
MTBLS342	" ""Moorea 2013 Sample Collection"""	Montipora aequituberculata	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/105609			
MTBLS342	" ""Moorea 2013 Sample Collection"""	Porites	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/46719	Porites irregularis		
MTBLS342	" ""Moorea 2013 Sample Collection"""	Porites rus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/262591			
MTBLS342	" ""Moorea 2013 Sample Collection"""	Acropora	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/6127	Acropora sp. 1		
MTBLS342	" ""Moorea 2013 Sample Collection"""	Montipora	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/46703	Montipora spp.		
MTBLS342	" ""Moorea 2013 Sample Collection"""	Montipora aequituberculata	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/105609			
MTBLS342	" ""Moorea 2013 Sample Collection"""	Acropora	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/6127	Acropora sp. 1		
MTBLS342	" ""Moorea 2013 Sample Collection"""	Pocillopora meandrina	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/46732			
MTBLS342	" ""Moorea 2013 Sample Collection"""	Acropora	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/6127	Acropora sp. 2		
MTBLS342	" ""Moorea 2013 Sample Collection"""	Acropora	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/6127	Acropora sp. 2		
MTBLS342	" ""Moorea 2013 Sample Collection"""	Pocillopora acuta	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1491507			
MTBLS342	" ""Moorea 2013 Sample Collection"""	Pocillopora acuta	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1491507			
MTBLS342	" ""Moorea 2013 Sample Collection"""	Porites rus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/262591			
MTBLS342	" ""Moorea 2013 Sample Collection"""	Montipora	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/46703	Montipora spp.		
MTBLS342	" ""Moorea 2013 Sample Collection"""	Porites	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/46719	Porites irregularis		
MTBLS342	" ""Moorea 2013 Sample Collection"""	Porites rus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/262591			
MTBLS342	" ""Moorea 2013 Sample Collection"""	Montipora aequituberculata	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/105609			
MTBLS342	" ""Moorea 2013 Sample Collection"""	Porites lobata	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/104759			
MTBLS342	" ""Moorea 2013 Sample Collection"""	Porites rus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/262591			
MTBLS342	" ""Moorea 2013 Sample Collection"""	Porites lobata	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/104759			
MTBLS342	" ""Moorea 2013 Sample Collection"""	Porites	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/46719	Porites irregularis		
MTBLS342	" ""Moorea 2013 Sample Collection"""	Acropora	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/6127	Acropora sp. 2		
MTBLS342	" ""Moorea 2013 Sample Collection"""	Porites	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/46719	Porites irregularis		
MTBLS342	" ""Moorea 2013 Sample Collection"""	Montipora aequituberculata	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/105609			
MTBLS342	" ""Moorea 2013 Sample Collection"""	Acropora	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/6127	Acropora sp. 2		
