Number	" ""Source Name"""	Characteristics[Organism]	Term Source REF[Organism]	Term Accession Number[Organism]	Characteristics[Organism part]	Term Source REF[Organism part]	Term Accession Number[Organism part]
MTBLS439	" ""ring-13C-labled-Group"""	leave			Macleaya cordata	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/56857
MTBLS439	" ""ring-13C-labled-Group"""	leave			Macleaya cordata	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/56857
MTBLS439	" ""ring-13C-labled-Group"""	leave			Macleaya cordata	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/56857
MTBLS439	" ""unlabled-Group"""	leave			Macleaya cordata	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/56857
MTBLS439	" ""unlabled-Group"""	leave			Macleaya cordata	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/56857
MTBLS439	" ""unlabled-Group"""	leave			Macleaya cordata	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/56857
MTBLS439	" ""ring-13C-labled-Group"""	steam			Macleaya cordata	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/56857
MTBLS439	" ""ring-13C-labled-Group"""	steam			Macleaya cordata	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/56857
MTBLS439	" ""ring-13C-labled-Group"""	steam			Macleaya cordata	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/56857
MTBLS439	" ""unlabled-Group"""	steam			Macleaya cordata	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/56857
MTBLS439	" ""unlabled-Group"""	steam			Macleaya cordata	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/56857
MTBLS439	" ""unlabled-Group"""	steam			Macleaya cordata	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/56857
MTBLS439	" ""ring-13C-labled-Group"""	root			Macleaya cordata	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/56857
MTBLS439	" ""unlabled-Group"""	root			Macleaya cordata	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/56857
