Number	" ""Source Name"""	Characteristics[Organism]	Term Source REF[Organism]	Term Accession Number[Organism]	Characteristics[Organism part]	Term Source REF[Organism part]	Term Accession Number[Organism part]
MTBLS214	" ""IOBA-NHC"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	conjunctiva	BTO	http://purl.obolibrary.org/obo/BTO_0003415
MTBLS214	" ""IOBA-NHC"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	conjunctiva	BTO	http://purl.obolibrary.org/obo/BTO_0003415
MTBLS214	" ""IOBA-NHC"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	conjunctiva	BTO	http://purl.obolibrary.org/obo/BTO_0003415
MTBLS214	" ""IOBA-NHC"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	conjunctiva	BTO	http://purl.obolibrary.org/obo/BTO_0003415
MTBLS214	" ""IOBA-NHC"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	conjunctiva	BTO	http://purl.obolibrary.org/obo/BTO_0003415
MTBLS214	" ""IOBA-NHC"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	conjunctiva	BTO	http://purl.obolibrary.org/obo/BTO_0003415
MTBLS214	" ""IOBA-NHC"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	conjunctiva	BTO	http://purl.obolibrary.org/obo/BTO_0003415
MTBLS214	" ""IOBA-NHC"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	conjunctiva	BTO	http://purl.obolibrary.org/obo/BTO_0003415
MTBLS214	" ""IOBA-NHC"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	conjunctiva	BTO	http://purl.obolibrary.org/obo/BTO_0003415
MTBLS214	" ""IOBA-NHC"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	conjunctiva	BTO	http://purl.obolibrary.org/obo/BTO_0003415
MTBLS214	" ""IOBA-NHC"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	conjunctiva	BTO	http://purl.obolibrary.org/obo/BTO_0003415
MTBLS214	" ""IOBA-NHC"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	conjunctiva	BTO	http://purl.obolibrary.org/obo/BTO_0003415
MTBLS214	" ""IOBA-NHC"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	conjunctiva	BTO	http://purl.obolibrary.org/obo/BTO_0003415
MTBLS214	" ""IOBA-NHC"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	conjunctiva	BTO	http://purl.obolibrary.org/obo/BTO_0003415
MTBLS214	" ""IOBA-NHC"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	conjunctiva	BTO	http://purl.obolibrary.org/obo/BTO_0003415
MTBLS214	" ""Source Name"""	Characteristics[Organism]	Term Source REF	Term Accession Number	Characteristics[Organism part]	Term Source REF	Term Accession Number
MTBLS214	" ""IOBA-NHC"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	IOBA-NHC cell		
MTBLS214	" ""IOBA-NHC"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	IOBA-NHC cell		
MTBLS214	" ""IOBA-NHC"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	IOBA-NHC cell		
MTBLS214	" ""IOBA-NHC"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	IOBA-NHC cell		
MTBLS214	" ""IOBA-NHC"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	IOBA-NHC cell		
MTBLS214	" ""IOBA-NHC"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	IOBA-NHC cell		
MTBLS214	" ""IOBA-NHC"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	IOBA-NHC cell		
MTBLS214	" ""IOBA-NHC"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	IOBA-NHC cell		
MTBLS214	" ""IOBA-NHC"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	IOBA-NHC cell		
MTBLS214	" ""IOBA-NHC"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	IOBA-NHC cell		
MTBLS214	" ""IOBA-NHC"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	IOBA-NHC cell		
MTBLS214	" ""IOBA-NHC"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	IOBA-NHC cell		
MTBLS214	" ""IOBA-NHC"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	IOBA-NHC cell		
MTBLS214	" ""IOBA-NHC"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	IOBA-NHC cell		
MTBLS214	" ""IOBA-NHC"""	Homo sapiens	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9606	IOBA-NHC cell		
