Number	" ""Source Name"""	Characteristics[Organism]	Term Source REF[Organism]	Term Accession Number[Organism]	Characteristics[Organism part]	Term Source REF[Organism part]	Term Accession Number[Organism part]
MTBLS322	" ""Staffelegg, Kuettigen, Switzerland"""	ovis aries (Swiss Alpine sheep)			2	year	
MTBLS322	" ""Staffelegg, Kuettigen, Switzerland"""	ovis aries (Swiss Alpine sheep)			2	year	
MTBLS322	" ""Staffelegg, Kuettigen, Switzerland"""	ovis aries (Swiss Alpine sheep)			2	year	
MTBLS322	" ""Staffelegg, Kuettigen, Switzerland"""	ovis aries (Swiss Alpine sheep)			2	year	
MTBLS322	" ""Staffelegg, Kuettigen, Switzerland"""	ovis aries (Swiss Alpine sheep)			2	year	
MTBLS322	" ""Staffelegg, Kuettigen, Switzerland"""	ovis aries (Swiss Alpine sheep)			2	year	
MTBLS322	" ""Staffelegg, Kuettigen, Switzerland"""	ovis aries (Swiss Alpine sheep)			2	year	
MTBLS322	" ""Staffelegg, Kuettigen, Switzerland"""	ovis aries (Swiss Alpine sheep)			2	year	
MTBLS322	" ""Staffelegg, Kuettigen, Switzerland"""	ovis aries (Swiss Alpine sheep)			2	year	
MTBLS322	" ""Staffelegg, Kuettigen, Switzerland"""	ovis aries (Swiss Alpine sheep)			2	year	
MTBLS322	" ""Staffelegg, Kuettigen, Switzerland"""	ovis aries (Swiss Alpine sheep)			2	year	
MTBLS322	" ""Staffelegg, Kuettigen, Switzerland"""	ovis aries (Swiss Alpine sheep)			2	year	
MTBLS322	" ""Staffelegg, Kuettigen, Switzerland"""	ovis aries (Swiss Alpine sheep)			2	year	
MTBLS322	" ""Staffelegg, Kuettigen, Switzerland"""	ovis aries (Swiss Alpine sheep)			2	year	
MTBLS322	" ""Staffelegg, Kuettigen, Switzerland"""	ovis aries (Swiss Alpine sheep)			2	year	
MTBLS322	" ""Staffelegg, Kuettigen, Switzerland"""	ovis aries (Swiss Alpine sheep)			2	year	
MTBLS322	" ""Staffelegg, Kuettigen, Switzerland"""	ovis aries (Swiss Alpine sheep)			2	year	
MTBLS322	" ""Staffelegg, Kuettigen, Switzerland"""	ovis aries (Swiss Alpine sheep)			2	year	
MTBLS322	" ""Source Name"""	Characteristics[Organism]	Term Source REF	Term Accession Number	Characteristics[Variant]	Term Source REF	Term Accession Number
MTBLS322	" ""Staffelegg, Kuettigen, Switzerland"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	Swiss White Alpine	LBO	http://purl.obolibrary.org/obo/LBO_0000637
MTBLS322	" ""Staffelegg, Kuettigen, Switzerland"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	Swiss White Alpine	LBO	http://purl.obolibrary.org/obo/LBO_0000637
MTBLS322	" ""Staffelegg, Kuettigen, Switzerland"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	Swiss White Alpine	LBO	http://purl.obolibrary.org/obo/LBO_0000637
MTBLS322	" ""Staffelegg, Kuettigen, Switzerland"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	Swiss White Alpine	LBO	http://purl.obolibrary.org/obo/LBO_0000637
MTBLS322	" ""Staffelegg, Kuettigen, Switzerland"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	Swiss White Alpine	LBO	http://purl.obolibrary.org/obo/LBO_0000637
MTBLS322	" ""Staffelegg, Kuettigen, Switzerland"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	Swiss White Alpine	LBO	http://purl.obolibrary.org/obo/LBO_0000637
MTBLS322	" ""Staffelegg, Kuettigen, Switzerland"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	Swiss White Alpine	LBO	http://purl.obolibrary.org/obo/LBO_0000637
MTBLS322	" ""Staffelegg, Kuettigen, Switzerland"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	Swiss White Alpine	LBO	http://purl.obolibrary.org/obo/LBO_0000637
MTBLS322	" ""Staffelegg, Kuettigen, Switzerland"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	Swiss White Alpine	LBO	http://purl.obolibrary.org/obo/LBO_0000637
MTBLS322	" ""Staffelegg, Kuettigen, Switzerland"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	Swiss White Alpine	LBO	http://purl.obolibrary.org/obo/LBO_0000637
MTBLS322	" ""Staffelegg, Kuettigen, Switzerland"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	Swiss White Alpine	LBO	http://purl.obolibrary.org/obo/LBO_0000637
MTBLS322	" ""Staffelegg, Kuettigen, Switzerland"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	Swiss White Alpine	LBO	http://purl.obolibrary.org/obo/LBO_0000637
MTBLS322	" ""Staffelegg, Kuettigen, Switzerland"""	Ovis aries	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/9940	Swiss White Alpine	LBO	http://purl.obolibrary.org/obo/LBO_0000637
